,ID 837,ID 837,ID 837,ID 837,ID 837,ID 837,ID 837,ID 852,ID 852,ID 852,ID 852,ID 852,ID 852,ID 852,ID 1077,ID 1077,ID 1077,ID 1077,ID 1077,ID 1077,ID 1077,ID 782,ID 782,ID 782,ID 782,ID 782,ID 782,ID 782,ID 693,ID 693,ID 693,ID 693,ID 693,ID 693,ID 693,ID 334,ID 334,ID 334,ID 334,ID 334,ID 334,ID 334,ID 689,ID 689,ID 689,ID 689,ID 689,ID 689,ID 689,ID 927,ID 927,ID 927,ID 927,ID 927,ID 927,ID 927,ID 972,ID 972,ID 972,ID 972,ID 972,ID 972,ID 972,ID 618,ID 618,ID 618,ID 618,ID 618,ID 618,ID 618,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1068,ID 1068,ID 1068,ID 1068,ID 1068,ID 1068,ID 1068,ID 608,ID 608,ID 608,ID 608,ID 608,ID 608,ID 608,ID 885,ID 885,ID 885,ID 885,ID 885,ID 885,ID 885,ID 774,ID 774,ID 774,ID 774,ID 774,ID 774,ID 774,ID 630,ID 630,ID 630,ID 630,ID 630,ID 630,ID 630,ID 734,ID 734,ID 734,ID 734,ID 734,ID 734,ID 734
00:00.571,-37.64,82.099,2.717,0.187,1.548,4.473,.00,-37.944,82.847,2.717,0.187,1.548,4.473,.00,-38.268,83.318,2.717,0.187,1.548,4.473,.00,0,0,2.717,0.187,1.548,3.834,.00,-38.525,84.42,2.717,0.187,1.548,4.473,.00,0,0,2.717,0.187,1.548,3.834,.00,-38.082,85.63,2.717,0.187,1.548,4.473,.00,0,0,2.717,0.187,1.548,3.834,.00,-38.746,86.674,2.717,0.187,1.548,4.473,.00,-38.43,87.13,2.717,0.187,1.548,4.473,.00,-38.772,88.032,2.717,0.187,1.548,4.473,.00,-39.065,88.453,2.623,0.000,1.547,3.833,.00,-39.177,89.709,2.623,0.000,1.547,3.840,.00,-39.35,90.16,2.623,0.000,1.547,3.840,.00,0,0,3.143,0.000,1.547,3.840,.00,-39.923,91.113,3.143,0.000,1.547,3.840,.00,-40.503,91.459,3.143,0.000,1.547,3.840,.00
00:00.672,-37.831,82.083,3.009,0.257,1.548,5.140,84.67,-38.392,82.788,3.009,0.257,1.548,5.140,85.41,-38.494,83.336,3.009,0.257,1.548,5.140,85.97,0,0,3.009,0.257,1.548,4.405,.00,-38.664,84.419,3.009,0.257,1.548,5.140,86.94,-38.715,85.09,3.009,0.257,1.548,5.140,.00,-38.383,85.482,3.009,0.257,1.548,5.140,87.48,0,0,3.009,0.257,1.548,4.405,.00,-39.021,86.648,3.009,0.257,1.548,5.140,88.69,-38.748,87.091,3.009,0.257,1.548,5.140,88.78,-39.139,88.039,3.009,0.257,1.548,5.140,89.66,-39.458,88.4,2.880,-0.001,1.547,4.410,90.17,-39.315,89.657,2.880,-0.001,1.547,4.410,91.14,-39.62,90.109,2.880,-0.001,1.547,4.410,91.58,0,0,3.357,-0.001,1.547,4.410,.00,-39.902,91.09,3.357,-0.001,1.547,4.410,92.66,-40.58,91.487,3.357,-0.001,1.547,4.410,93.31
00:00.672,-37.831,82.083,3.256,0.316,1.548,5.140,84.67,-38.392,82.788,3.256,0.316,1.548,5.140,85.41,-38.494,83.336,3.256,0.316,1.548,5.140,85.97,0,0,3.256,0.316,1.548,4.405,.00,-38.664,84.419,3.256,0.316,1.548,5.140,86.94,-38.715,85.09,3.256,0.316,1.548,5.140,.00,-38.383,85.482,3.256,0.316,1.548,5.140,87.48,0,0,3.256,0.316,1.548,4.405,.00,-39.021,86.648,3.256,0.316,1.548,5.140,88.69,-38.748,87.091,3.256,0.316,1.548,5.140,88.78,-39.139,88.039,3.256,0.316,1.548,5.140,89.66,-39.458,88.4,3.098,-0.001,1.547,4.410,90.17,-39.315,89.657,3.098,-0.001,1.547,4.410,91.14,-39.62,90.109,3.098,-0.001,1.547,4.410,91.58,0,0,3.538,-0.001,1.547,4.410,.00,-39.902,91.09,3.538,-0.001,1.547,4.410,92.66,-40.58,91.487,3.538,-0.001,1.547,4.410,93.31
00:00.672,-37.831,82.083,3.469,0.366,1.548,5.140,84.67,-38.392,82.788,3.469,0.366,1.548,5.140,85.41,-38.494,83.336,3.469,0.366,1.548,5.140,85.97,0,0,3.469,0.366,1.548,4.405,.00,-38.664,84.419,3.469,0.366,1.548,5.140,86.94,-38.715,85.09,3.469,0.366,1.548,5.140,.00,-38.383,85.482,3.469,0.366,1.548,5.140,87.48,0,0,3.469,0.366,1.548,4.405,.00,-39.021,86.648,3.469,0.366,1.548,5.140,88.69,-38.748,87.091,3.469,0.366,1.548,5.140,88.78,-39.139,88.039,3.469,0.366,1.548,5.140,89.66,-39.458,88.4,3.285,-0.001,1.547,4.410,90.17,-39.315,89.657,3.285,-0.001,1.547,4.410,91.14,-39.62,90.109,3.285,-0.001,1.547,4.410,91.58,0,0,3.693,-0.001,1.547,4.410,.00,-39.902,91.09,3.693,-0.001,1.547,4.410,92.66,-40.58,91.487,3.693,-0.001,1.547,4.410,93.31
00:00.772,-38.161,82.1,3.652,0.410,1.548,5.806,84.79,-38.679,82.674,3.652,0.410,1.548,5.806,85.69,-38.79,83.287,3.652,0.410,1.548,5.806,86.15,0,0,3.652,0.410,1.548,4.977,.00,-38.784,84.308,3.652,0.410,1.548,5.806,87.03,-38.883,85.102,3.740,0.437,1.548,5.806,87.54,-38.693,85.297,3.714,0.424,1.548,5.806,87.59,-39.221,85.852,3.754,0.444,1.548,5.806,.00,-39.096,86.693,3.757,0.446,1.548,5.806,88.86,-38.966,87.163,3.718,0.426,1.548,5.806,88.98,-39.643,88.007,3.766,0.450,1.548,5.806,89.93,-39.852,88.403,3.414,-0.017,1.547,4.977,90.41,-39.719,89.536,3.414,-0.017,1.547,4.977,91.20,-39.97,90.074,3.414,-0.017,1.547,4.982,91.73,0,0,3.795,-0.017,1.547,4.982,.00,-40.294,91.059,3.795,-0.017,1.547,4.982,92.63,-40.863,91.468,3.795,-0.017,1.547,4.982,93.39
00:00.872,-38.541,82.071,4.139,0.497,1.548,6.473,85.04,-38.938,82.693,4.147,0.501,1.548,6.473,85.81,-38.956,83.242,4.130,0.493,1.548,6.473,86.32,-39.369,83.627,4.142,0.499,1.548,6.473,.00,-38.983,84.244,4.152,0.504,1.548,6.473,87.04,-39.162,85.035,4.242,0.532,1.548,6.473,87.67,-38.956,85.175,4.191,0.506,1.548,6.473,87.67,-39.624,85.874,4.271,0.546,1.548,6.473,88.44,-39.511,86.666,4.277,0.549,1.548,6.473,88.95,-39.305,87.291,4.198,0.510,1.548,6.473,89.19,-40.081,87.903,4.295,0.558,1.548,6.473,90.26,-40.282,88.497,3.762,-0.033,1.547,5.547,90.69,-39.878,89.467,3.762,-0.033,1.547,5.547,91.40,-40.158,90.055,3.762,-0.033,1.547,5.553,91.95,0,0,4.144,-0.033,1.547,5.553,.00,-40.684,90.969,4.144,-0.033,1.547,5.553,92.88,-40.857,91.594,4.144,-0.033,1.547,5.553,93.57
00:00.972,-38.984,82.011,4.626,0.584,2.892,7.146,85.29,-39.375,82.726,4.642,0.592,2.554,7.146,86.01,-39.315,83.193,4.608,0.575,2.599,7.146,86.41,-39.6,83.672,4.632,0.587,1.548,7.146,86.97,-39.288,84.192,4.651,0.597,1.548,7.146,87.13,-39.433,84.971,4.745,0.627,1.548,7.146,87.82,-39.293,85.079,4.668,0.588,2.875,7.146,87.77,-40.117,85.792,4.787,0.648,1.548,7.146,88.74,-39.933,86.567,4.797,0.653,2.737,7.146,89.22,-39.705,87.194,4.679,0.594,2.824,7.146,89.52,-40.418,87.83,4.824,0.666,2.864,7.146,90.50,-40.542,88.612,4.111,-0.050,2.765,6.125,91.06,-39.877,89.463,4.111,-0.050,1.547,6.125,91.46,-40.665,90.064,4.111,-0.050,2.861,6.131,92.07,0,0,4.492,-0.050,1.547,6.131,.00,-41.103,90.977,4.492,-0.050,2.731,6.131,93.09,-41.375,91.467,4.492,-0.050,1.547,6.131,93.66
00:01.073,-39.271,81.979,5.112,0.671,2.892,7.806,85.56,-39.529,82.748,5.136,0.683,2.554,7.806,86.34,-39.569,83.185,5.086,0.658,2.599,7.806,86.63,-39.941,83.69,5.121,0.676,1.548,7.806,87.17,-39.699,84.167,5.150,0.690,1.548,7.806,87.31,-39.852,84.954,5.247,0.722,1.548,7.806,87.97,-39.529,85.054,5.145,0.671,2.875,7.806,87.94,-40.391,85.726,5.304,0.750,1.548,7.806,89.03,-40.232,86.55,5.317,0.757,2.737,7.806,89.45,-39.708,87.135,5.159,0.678,2.824,7.806,89.73,-40.669,87.796,5.352,0.774,2.864,7.806,90.69,-40.772,88.578,4.459,-0.066,2.765,6.696,91.33,-40.057,89.484,4.459,-0.066,1.547,6.696,91.46,-41.038,90.053,4.459,-0.066,2.861,6.696,92.44,0,0,4.840,-0.066,1.547,6.696,.00,-41.676,90.793,4.840,-0.066,2.731,6.696,93.39,-41.773,91.373,4.840,-0.066,1.547,6.696,93.93
00:01.172,-39.564,81.946,5.599,0.758,2.892,10.745,85.74,-40.038,82.751,5.631,0.774,2.554,11.219,86.46,-39.865,83.161,5.564,0.740,2.599,11.046,86.80,-40.316,83.69,5.611,0.764,1.548,11.497,87.42,-40.158,84.124,5.650,0.783,2.749,11.339,87.59,-40.245,84.952,5.750,0.817,2.694,11.426,88.25,-39.797,85.066,5.621,0.753,2.875,10.978,88.09,-40.816,85.702,5.820,0.852,2.725,11.997,89.18,-40.578,86.545,5.837,0.861,2.737,11.759,89.65,-39.813,87.088,5.639,0.762,2.824,10.994,89.69,-41.141,87.835,5.881,0.882,2.864,12.323,90.84,-41.2,88.502,4.807,-0.082,2.765,7.268,91.46,-40.863,89.385,4.807,-0.082,1.547,7.268,91.60,-41.481,89.983,4.807,-0.082,2.861,7.268,92.70,0,0,5.188,-0.082,1.547,7.268,.00,-41.891,90.733,5.188,-0.082,2.731,7.268,93.67,-42.12,91.362,5.188,-0.082,2.819,7.268,94.15
00:01.272,-40.069,81.951,6.085,0.845,2.892,11.250,85.92,-40.492,82.709,6.125,0.865,3.674,11.673,86.82,-40.129,83.14,6.041,0.823,2.599,11.310,86.99,-40.655,83.658,6.101,0.852,1.548,11.836,87.69,-40.748,84.026,6.149,0.876,2.749,11.929,87.88,-40.671,84.944,6.252,0.912,2.694,11.852,88.53,-40.114,85.037,6.098,0.835,2.875,11.295,88.29,-41.119,85.707,6.337,0.954,2.725,12.301,89.46,-41.111,86.47,6.357,0.964,2.737,12.293,89.89,-39.901,87.073,6.120,0.846,2.824,11.082,89.73,-41.543,87.83,6.410,0.990,3.930,12.725,91.20,-41.585,88.448,5.155,-0.099,2.765,7.840,91.71,-41.576,89.255,5.155,-0.099,3.263,7.840,92.10,-41.826,89.979,5.155,-0.099,2.861,7.840,92.96,0,0,5.403,-0.099,1.547,7.840,.00,-42.499,90.718,5.316,-0.138,2.731,7.840,93.78,-42.513,91.339,5.316,-0.138,2.819,7.840,94.39
00:01.372,-40.615,81.903,6.412,0.896,3.982,11.796,86.28,-40.98,82.68,6.466,0.922,3.674,12.162,87.12,-40.473,83.132,6.362,0.872,2.599,11.654,87.16,-41.01,83.626,6.431,0.906,2.834,12.192,87.90,-41.243,84.006,6.493,0.935,3.807,12.425,88.23,-41.157,84.92,6.602,0.973,2.694,12.339,88.82,-40.488,84.996,6.408,0.880,2.875,11.669,88.50,-41.448,85.663,6.693,1.017,2.725,12.630,89.68,-41.602,86.392,6.732,1.036,3.922,12.784,90.21,-40.076,87.134,6.479,0.914,2.824,11.257,89.78,-41.912,87.809,6.775,1.056,3.930,13.094,91.48,-42.045,88.433,5.283,-0.154,4.066,8.000,91.95,-42.197,89.199,5.283,-0.154,3.263,8.000,92.51,-42.357,89.941,5.283,-0.154,4.029,8.000,93.20,0,0,5.398,-0.154,1.547,8.000,.00,-43.069,90.649,5.311,-0.194,4.153,8.000,94.20,-42.851,91.365,5.311,-0.194,2.819,8.000,94.65
00:01.472,-41.194,81.869,6.605,0.948,3.982,12.376,86.63,-41.481,82.639,6.673,0.980,3.674,12.663,87.44,-40.975,83.107,6.549,0.922,3.762,12.157,87.40,-41.333,83.629,6.628,0.959,2.834,12.515,88.13,-41.613,83.976,6.703,0.994,3.807,12.795,88.56,-41.72,84.893,6.818,1.035,3.999,12.902,89.15,-40.947,85.002,6.585,0.925,4.077,12.129,88.73,-42.151,85.571,6.916,1.080,3.783,13.333,89.88,-42.234,86.333,6.974,1.108,3.922,13.416,90.51,-41.113,87.101,6.704,0.983,2.824,12.295,89.95,-42.501,87.771,7.007,1.123,3.930,13.683,91.73,-42.574,88.449,5.278,-0.210,8.000,8.000,92.26,-42.796,89.189,5.278,-0.210,8.000,8.000,92.91,-42.979,89.897,5.278,-0.210,8.000,8.000,93.55,0,0,5.278,-0.210,8.000,8.000,.00,-43.64,90.609,5.191,-0.250,8.000,8.000,94.55,-43.485,91.297,5.191,-0.250,8.000,8.000,94.91
00:01.572,-41.85,81.815,6.684,1.000,5.154,13.032,87.02,-41.96,82.62,6.765,1.038,5.097,13.142,87.77,-41.591,83.048,6.621,0.972,3.762,12.773,87.74,-41.622,83.612,6.711,1.012,2.834,12.804,88.36,-42.221,83.889,6.799,1.053,3.807,13.403,88.80,-42.191,84.866,6.921,1.096,3.999,13.373,89.53,-41.504,85.039,6.648,0.970,4.077,12.686,89.06,-42.841,85.492,7.025,1.143,3.783,14.023,90.31,-42.891,86.243,7.101,1.180,5.054,14.073,90.91,-42.168,87.049,6.815,1.052,4.238,13.350,90.66,-43.111,87.76,7.125,1.189,5.288,14.294,92.12,-43.036,88.481,5.158,-0.265,8.000,8.000,92.65,-43.351,89.121,5.158,-0.265,8.000,8.000,93.33,-43.725,89.876,5.158,-0.265,8.000,8.000,93.96,0,0,5.158,-0.265,8.000,8.000,.00,-44.28,90.566,5.071,-0.305,8.000,8.000,94.93,-44.26,91.172,5.071,-0.305,8.000,8.000,95.31
00:01.672,-42.389,81.774,6.763,1.052,5.154,13.571,87.44,-42.485,82.649,6.858,1.095,5.097,13.667,88.09,-42.167,83.007,6.694,1.022,4.884,13.349,88.13,-41.883,83.627,6.793,1.065,2.834,13.065,88.55,-42.75,83.858,6.895,1.111,5.286,13.932,89.17,-42.657,84.84,7.023,1.158,5.026,13.839,89.84,-41.933,85.084,6.710,1.015,5.102,13.115,89.48,-43.386,85.446,7.134,1.206,5.187,14.569,90.75,-43.613,86.189,7.229,1.252,5.054,14.796,91.31,-42.951,87.01,6.927,1.121,5.295,14.133,91.37,-43.704,87.715,7.243,1.255,5.288,14.887,92.54,-43.74,88.494,5.038,-0.321,8.000,8.000,93.00,-43.875,89.108,5.038,-0.321,8.000,8.000,93.67,-44.281,89.868,5.038,-0.321,8.000,8.000,94.47,0,0,5.039,-0.321,8.000,8.000,.00,-44.94,90.492,4.952,-0.361,8.000,8.000,95.35,-44.941,91.048,4.952,-0.361,8.000,8.000,95.76
00:01.772,-42.906,81.768,6.807,1.035,6.310,14.088,87.80,-43.158,82.659,6.916,1.085,6.108,14.341,88.48,-42.64,83.04,6.732,1.003,4.884,13.822,88.51,-42.389,83.584,6.842,1.050,4.063,13.571,88.75,-43.353,83.928,6.943,1.080,5.286,14.536,89.53,-43.399,84.802,7.087,1.134,5.026,14.582,90.15,-42.485,85.091,6.724,0.973,5.102,13.667,89.81,-43.999,85.402,7.193,1.178,5.187,15.182,91.10,-44.372,86.066,7.309,1.231,6.441,15.555,91.78,-43.62,86.978,6.990,1.097,5.295,14.803,91.90,-44.344,87.716,7.311,1.228,6.489,15.523,92.93,-44.241,88.487,4.853,-0.395,8.000,8.000,93.50,-44.505,89.121,4.903,-0.370,8.000,8.000,94.03,-44.895,89.803,4.904,-0.370,8.000,8.000,94.86,0,0,4.854,-0.395,8.000,8.000,.00,-45.584,90.369,4.836,-0.401,8.000,8.000,95.76,-45.542,90.968,4.855,-0.391,8.000,8.000,96.16
