,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1833,ID 1833,ID 1833,ID 1833,ID 1833,ID 1833,ID 1833,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1907,ID 1907,ID 1907,ID 1907,ID 1907,ID 1907,ID 1907,ID 2074,ID 2074,ID 2074,ID 2074,ID 2074,ID 2074,ID 2074,ID 1880,ID 1880,ID 1880,ID 1880,ID 1880,ID 1880,ID 1880,ID 1950,ID 1950,ID 1950,ID 1950,ID 1950,ID 1950,ID 1950,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1561,ID 1561,ID 1561,ID 1561,ID 1561,ID 1561,ID 1561,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 492,ID 492,ID 492,ID 492,ID 492,ID 492,ID 492,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697
,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,AUERBACH,AUERBACH,AUERBACH,AUERBACH,AUERBACH,AUERBACH,AUERBACH,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,DAMINK,DAMINK,DAMINK,DAMINK,DAMINK,DAMINK,DAMINK,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,HERMANSSON,ZENONI,ZENONI,ZENONI,ZENONI,ZENONI,ZENONI,ZENONI,GALANT,GALANT,GALANT,GALANT,GALANT,GALANT,GALANT,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,SASINEK MAKI,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,SATEN,SATEN,SATEN,SATEN,SATEN,SATEN,SATEN,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,BELL,BELL,BELL,BELL,BELL,BELL,BELL
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
01:29.785,-58.987,81.871,5.551,-0.001,506.048,502.137,99.21,-52.184,82.207,5.484,0.002,495.718,495.344,94.63,-60.826,81.653,5.597,0.017,507.194,503.986,100.39,-56.291,82.077,5.528,0.011,502.103,499.451,97.42,-54.99,81.75,5.409,0.012,499.687,498.150,96.26,-59.766,82.261,5.652,0.060,509.808,502.880,99.98,-57.727,81.599,5.468,-0.006,507.614,500.891,98.21,-60.878,82.233,5.557,0.000,511.831,503.979,100.87,-57.522,82.426,5.458,0.000,504.706,500.666,98.53,-60.038,81.561,5.614,0.019,507.786,503.211,99.78,-59.019,82.6,5.516,0.007,514.690,502.107,99.67,-53.538,81.961,5.446,0.023,496.754,496.698,95.39,-59.697,83.08,5.472,-0.030,516.053,502.741,100.69,-60.455,82.867,5.569,0.008,516.216,503.515,100.91
01:29.885,-59.474,81.792,5.556,0.003,507.171,502.629,99.60,-52.717,82.18,5.485,0.003,496.788,495.877,95.03,-61.26,81.638,5.600,0.017,507.194,504.418,100.75,-56.875,82.102,5.533,0.014,503.231,500.027,97.84,-55.563,81.706,5.404,0.008,500.893,498.723,96.69,-60.369,82.286,5.664,0.064,511.083,503.479,100.43,-58.284,81.593,5.481,0.001,507.614,501.448,98.52,-61.427,82.226,5.559,0.001,512.891,504.503,101.19,-58.2,82.482,5.452,-0.004,505.931,501.342,98.96,-60.637,81.515,5.606,0.014,507.786,503.812,100.13,-59.433,82.607,5.520,0.008,514.690,502.518,100.14,-54.073,81.92,5.450,0.024,497.854,497.233,95.81,-60.235,83.052,5.471,-0.029,516.053,503.280,100.96,-61.074,82.799,5.567,0.006,517.423,504.077,101.34
01:29.985,-60.007,81.702,5.555,0.002,507.171,503.168,99.89,-53.264,82.146,5.487,0.004,496.788,496.424,95.39,-61.906,81.583,5.604,0.018,507.194,505.064,101.04,-57.429,82.07,5.534,0.013,503.231,500.582,98.27,-56.066,81.718,5.410,0.010,500.893,499.226,97.06,-61.013,82.246,5.665,0.061,511.083,504.091,100.87,-58.801,81.625,5.488,0.005,508.673,501.965,98.91,-62.011,82.152,5.567,0.004,512.891,505.092,101.58,-58.82,82.47,5.455,-0.002,505.931,501.963,99.48,-61.271,81.459,5.595,0.007,508.976,504.453,100.52,-59.831,82.557,5.524,0.009,515.734,502.920,100.44,-54.609,81.896,5.454,0.025,497.854,497.769,96.16,-60.78,82.994,5.469,-0.028,516.053,503.829,101.32,-61.689,82.654,5.564,0.005,517.423,504.705,101.73
01:30.085,-60.296,81.661,5.555,0.002,508.206,503.459,100.20,-53.835,82.12,5.489,0.005,497.875,496.995,95.75,-62.573,81.483,5.607,0.019,508.828,505.741,101.46,-58.045,82.016,5.535,0.013,504.360,501.199,98.64,-56.513,81.769,5.415,0.012,501.967,499.673,97.43,-61.613,82.127,5.665,0.058,512.338,504.701,101.30,-59.183,81.649,5.496,0.009,508.673,502.351,99.30,-62.616,82.033,5.574,0.008,514.027,505.708,101.94,-59.223,82.373,5.458,-0.001,507.175,502.330,99.91,-61.917,81.364,5.584,0.001,508.976,505.106,100.93,-60.258,82.495,5.528,0.010,515.734,503.351,100.68,-55.187,81.862,5.458,0.026,498.926,498.347,96.52,-61.323,82.949,5.468,-0.027,517.591,504.303,101.66,-62.275,82.477,5.562,0.003,518.675,505.310,102.07
01:30.185,-60.928,81.654,5.554,0.001,508.206,504.087,100.38,-54.407,82.133,5.491,0.005,497.875,497.567,96.13,-63.247,81.356,5.611,0.020,508.828,506.419,101.86,-58.638,81.957,5.536,0.013,504.360,501.793,99.04,-57,81.754,5.421,0.014,501.967,500.161,97.78,-62.187,82.038,5.666,0.055,512.338,505.282,101.64,-59.72,81.649,5.503,0.013,508.673,502.886,99.58,-63.191,81.906,5.581,0.012,514.027,506.259,102.28,-59.649,82.303,5.461,0.001,507.175,502.759,100.12,-62.426,81.285,5.573,-0.005,510.269,505.622,101.32,-60.795,82.466,5.532,0.011,515.734,503.888,100.94,-55.7,81.89,5.462,0.026,498.926,498.860,96.91,-61.864,82.908,5.467,-0.026,517.591,504.845,102.02,-62.824,82.355,5.559,0.001,518.675,505.871,102.36
01:30.285,-61.545,81.661,5.554,0.001,508.206,504.697,100.82,-54.984,82.162,5.493,0.006,499.017,498.144,96.55,-63.989,81.21,5.615,0.021,510.189,507.176,102.25,-59.244,81.95,5.537,0.013,505.575,502.386,99.42,-57.411,81.738,5.426,0.017,501.967,500.572,98.11,-62.804,81.957,5.667,0.052,513.530,505.905,101.98,-60.333,81.649,5.511,0.017,510.110,503.497,99.96,-63.728,81.781,5.588,0.015,515.227,506.810,102.60,-60.247,82.28,5.463,0.002,507.175,503.373,100.38,-62.906,81.192,5.562,-0.011,510.269,506.115,101.62,-61.104,82.387,5.536,0.012,517.103,504.190,101.30,-56.245,81.912,5.466,0.027,500.017,499.405,97.29,-62.493,82.832,5.466,-0.025,518.678,505.478,102.37,-63.361,82.296,5.557,0.000,519.848,506.351,102.66
01:30.385,-62.092,81.61,5.553,0.000,509.744,505.245,101.26,-55.508,82.2,5.494,0.007,499.017,498.668,96.98,-64.59,81.15,5.619,0.022,510.189,507.778,102.67,-59.838,81.966,5.538,0.012,505.575,502.977,99.84,-57.938,81.707,5.432,0.019,503.307,501.099,98.39,-63.349,81.869,5.667,0.049,513.530,506.422,102.36,-60.813,81.519,5.519,0.021,510.110,503.991,100.40,-64.369,81.708,5.595,0.019,515.227,507.454,102.89,-60.803,82.277,5.466,0.003,508.608,503.913,100.78,-63.535,81.108,5.551,-0.017,510.269,506.749,101.89,-61.843,82.388,5.540,0.013,517.103,504.894,101.46,-56.875,81.947,5.470,0.028,500.017,500.031,97.69,-63.004,82.729,5.470,-0.021,518.678,505.978,102.76,-63.917,82.247,5.560,0.001,519.848,506.907,103.00
01:30.485,-62.623,81.522,5.554,0.001,509.744,505.785,101.61,-56.034,82.221,5.496,0.007,500.121,499.194,97.37,-65.011,81.054,5.622,0.023,511.547,508.200,103.05,-60.376,81.955,5.536,0.011,506.775,503.514,100.27,-58.456,81.669,5.443,0.024,503.307,501.618,98.74,-63.903,81.745,5.669,0.047,514.704,506.989,102.68,-61.252,81.412,5.529,0.025,511.210,504.440,100.64,-64.957,81.615,5.602,0.021,516.427,508.013,103.29,-61.376,82.253,5.472,0.006,508.608,504.449,101.17,-64.308,80.995,5.547,-0.018,511.902,507.530,102.28,-62.459,82.375,5.540,0.012,518.153,505.506,101.99,-57.478,81.944,5.472,0.027,501.193,500.634,98.16,-63.433,82.604,5.477,-0.016,519.831,506.364,103.05,-64.54,82.166,5.562,0.002,520.946,507.535,103.35
01:30.585,-63.203,81.424,5.556,0.002,510.829,506.363,101.93,-56.614,82.192,5.498,0.007,500.121,499.774,97.76,-65.508,80.956,5.625,0.023,511.547,508.706,103.28,-60.926,81.92,5.534,0.010,506.775,504.048,100.64,-59.122,81.635,5.455,0.028,504.359,502.292,99.08,-64.524,81.602,5.670,0.045,514.704,507.627,102.99,-61.886,81.415,5.538,0.029,511.210,505.068,100.88,-65.502,81.543,5.610,0.024,516.427,508.560,103.64,-61.959,82.231,5.477,0.008,509.737,505.030,101.56,-64.935,80.937,5.543,-0.019,511.902,508.155,102.74,-63.113,82.254,5.540,0.011,518.153,506.116,102.41,-58.047,81.924,5.474,0.027,501.193,501.203,98.59,-63.908,82.479,5.484,-0.011,519.831,506.854,103.26,-65.108,82.016,5.565,0.004,520.946,508.063,103.74
01:30.685,-63.749,81.316,5.557,0.002,511.968,506.920,102.27,-57.218,82.15,5.499,0.008,501.233,500.369,98.15,-66.129,80.804,5.628,0.023,513.118,509.347,103.57,-61.473,81.818,5.533,0.008,507.869,504.604,101.01,-59.682,81.619,5.466,0.033,505.576,502.851,99.53,-65.043,81.44,5.671,0.043,515.909,508.138,103.33,-62.485,81.358,5.548,0.033,512.288,505.670,101.33,-66.154,81.385,5.617,0.027,517.571,509.230,103.98,-62.496,82.108,5.483,0.011,510.860,505.579,101.96,-65.696,80.902,5.540,-0.020,513.318,508.902,103.15,-63.585,82.086,5.541,0.010,519.436,506.612,102.79,-58.633,81.873,5.475,0.026,502.370,501.790,98.97,-64.53,82.392,5.492,-0.007,521.388,507.482,103.51,-65.628,81.823,5.567,0.005,522.165,508.614,104.03
01:30.785,-64.232,81.204,5.558,0.003,511.968,507.416,102.58,-57.767,82.179,5.501,0.008,501.233,500.917,98.55,-66.709,80.659,5.631,0.024,513.118,509.944,103.90,-62.067,81.727,5.531,0.007,507.869,505.205,101.32,-60.232,81.568,5.478,0.038,505.576,503.404,99.91,-65.546,81.239,5.672,0.041,515.909,508.675,103.58,-63.13,81.29,5.558,0.037,512.288,506.317,101.71,-66.758,81.202,5.624,0.029,517.571,509.862,104.33,-62.981,82.017,5.489,0.013,510.860,506.032,102.25,-66.232,80.79,5.536,-0.022,513.318,509.450,103.66,-63.915,82.015,5.541,0.009,519.436,506.943,103.01,-59.155,81.833,5.477,0.025,502.370,502.308,99.35,-65.13,82.278,5.499,-0.002,521.388,508.022,103.89,-66.168,81.625,5.570,0.006,522.165,509.186,104.26
01:30.885,-64.818,81.108,5.557,0.002,511.968,508.000,102.84,-58.344,82.171,5.504,0.009,502.379,501.493,98.96,-67.289,80.445,5.635,0.025,513.118,510.550,104.20,-62.596,81.642,5.534,0.008,509.020,505.742,101.68,-60.834,81.511,5.490,0.041,505.576,504.013,100.27,-65.977,81.058,5.673,0.039,516.993,509.137,103.79,-63.821,81.125,5.565,0.038,513.538,507.027,102.12,-67.233,81.016,5.630,0.031,518.872,510.329,104.62,-63.516,81.912,5.499,0.018,510.860,506.578,102.53,-66.4,80.629,5.539,-0.019,514.623,509.652,103.96,-64.342,81.852,5.546,0.011,519.436,507.400,103.19,-59.708,81.842,5.482,0.026,503.476,502.858,99.69,-65.686,82.113,5.497,-0.002,521.388,508.601,104.23,-66.692,81.507,5.571,0.007,523.288,509.724,104.51
01:30.985,-65.464,81.021,5.557,0.002,513.061,508.647,103.19,-58.882,82.195,5.505,0.009,503.489,502.005,99.36,-67.875,80.309,5.643,0.027,514.338,511.152,104.46,-63.153,81.604,5.538,0.009,510.106,506.279,101.99,-61.506,81.448,5.500,0.044,506.743,504.687,100.65,-66.477,80.946,5.674,0.038,516.993,509.650,103.97,-64.55,80.942,5.573,0.041,514.989,507.778,102.49,-67.808,80.909,5.635,0.031,519.950,510.910,104.83,-64.041,81.836,5.504,0.019,511.904,507.107,102.83,-66.74,80.539,5.542,-0.016,514.623,509.998,103.97,-65.032,81.743,5.538,0.006,520.723,508.055,103.37,-60.237,81.855,5.489,0.028,504.552,503.384,100.09,-66.245,81.973,5.495,-0.003,522.582,509.177,104.51,-67.165,81.407,5.572,0.007,524.302,510.149,104.79
01:31.085,-66.118,80.906,5.557,0.001,513.061,509.312,103.58,-59.364,82.2,5.507,0.010,503.489,502.484,99.76,-68.413,80.174,5.650,0.029,514.338,511.705,104.78,-63.584,81.553,5.541,0.011,510.106,506.712,102.36,-62.018,81.354,5.511,0.047,506.743,505.207,101.08,-67.091,80.867,5.675,0.037,516.993,510.237,104.24,-65.227,80.795,5.581,0.043,514.989,508.472,102.88,-68.381,80.773,5.639,0.032,519.950,511.499,105.16,-64.609,81.775,5.508,0.021,511.904,507.678,103.15,-67.241,80.464,5.546,-0.013,514.623,510.499,104.14,-65.639,81.647,5.530,0.001,520.723,508.667,103.79,-60.782,81.859,5.496,0.030,504.552,503.928,100.47,-66.78,81.833,5.493,-0.004,522.582,509.731,104.81,-67.716,81.27,5.573,0.007,524.302,510.717,105.06
01:31.185,-66.671,80.696,5.557,0.001,514.382,509.899,103.96,-59.897,82.127,5.509,0.010,503.489,503.022,100.10,-68.872,80.019,5.657,0.032,515.500,512.177,105.07,-64.051,81.497,5.544,0.012,510.106,507.182,102.63,-62.626,81.264,5.522,0.050,507.943,505.823,101.38,-67.642,80.777,5.676,0.035,518.587,510.790,104.62,-65.823,80.672,5.589,0.045,516.290,509.080,103.25,-68.906,80.631,5.644,0.033,521.081,511.996,105.47,-65.207,81.691,5.513,0.022,513.010,508.237,103.51,-67.756,80.277,5.550,-0.010,515.682,511.046,104.44,-66.178,81.51,5.522,-0.004,522.042,509.223,104.15,-61.341,81.813,5.503,0.032,505.657,504.474,100.86,-67.319,81.693,5.491,-0.005,523.717,510.212,105.09,-68.338,81.082,5.575,0.007,525.519,511.367,105.35
01:31.285,-67.205,80.511,5.557,0.001,514.382,510.451,104.20,-60.421,82.034,5.510,0.010,504.517,503.552,100.43,-69.354,79.819,5.665,0.034,515.500,512.698,105.28,-64.546,81.356,5.548,0.014,510.106,507.695,102.92,-63.321,81.167,5.532,0.053,507.943,506.528,101.75,-68.13,80.574,5.678,0.034,518.587,511.317,104.95,-66.428,80.506,5.597,0.047,516.290,509.708,103.59,-69.475,80.427,5.648,0.033,521.081,512.595,105.74,-65.699,81.488,5.517,0.023,513.010,508.764,103.87,-68.412,79.991,5.553,-0.007,515.682,511.758,104.68,-66.751,81.367,5.514,-0.009,522.042,509.815,104.43,-61.899,81.735,5.509,0.034,505.657,505.037,101.23,-67.893,81.549,5.490,-0.006,523.717,510.803,105.37,-68.927,80.814,5.576,0.008,525.519,511.983,105.66
01:31.385,-67.835,80.349,5.557,0.001,515.533,511.101,104.45,-61.004,81.982,5.512,0.011,504.517,504.117,100.73,-69.832,79.551,5.672,0.037,515.500,513.241,105.48,-65.051,81.197,5.551,0.015,511.526,508.204,103.17,-63.871,81.085,5.543,0.056,509.254,507.083,102.17,-68.744,80.385,5.676,0.031,519.661,511.959,105.15,-66.947,80.409,5.613,0.053,516.290,510.234,103.90,-70.039,80.191,5.651,0.033,521.081,513.213,106.00,-66.254,81.303,5.519,0.023,514.132,509.348,104.08,-68.825,79.799,5.552,-0.007,516.939,512.209,104.94,-67.221,81.203,5.518,-0.006,523.182,510.262,104.74,-62.426,81.635,5.514,0.035,505.657,505.574,101.56,-68.54,81.417,5.493,-0.004,524.859,511.461,105.67,-69.517,80.577,5.572,0.005,525.519,512.588,105.88
01:31.485,-68.354,80.202,5.562,0.003,515.533,511.640,104.78,-61.596,81.933,5.514,0.011,505.628,504.710,101.11,-70.42,79.308,5.680,0.038,517.043,513.876,105.63,-65.568,81.036,5.556,0.017,511.526,508.745,103.41,-64.476,80.978,5.557,0.060,509.254,507.698,102.50,-69.311,80.226,5.670,0.026,519.661,512.517,105.45,-67.575,80.209,5.630,0.059,517.456,510.893,104.20,-70.612,79.954,5.654,0.033,522.308,513.832,106.23,-66.782,81.151,5.521,0.023,514.132,509.897,104.34,-69.187,79.63,5.552,-0.007,516.939,512.606,105.09,-67.844,81.08,5.522,-0.004,523.182,510.894,104.95,-62.994,81.557,5.519,0.035,506.761,506.132,101.87,-69.182,81.226,5.497,-0.001,524.859,512.050,106.04,-70.075,80.383,5.568,0.003,526.807,513.180,106.13
01:31.585,-68.92,80.063,5.567,0.005,516.722,512.207,105.05,-62.181,81.854,5.516,0.012,505.628,505.301,101.49,-70.985,79.09,5.687,0.040,517.043,514.476,105.87,-66.185,80.896,5.560,0.018,512.596,509.379,103.66,-65.109,80.832,5.571,0.064,510.423,508.348,102.85,-69.828,80.044,5.663,0.021,520.891,513.066,105.74,-68.08,79.944,5.646,0.064,517.456,511.454,104.50,-71.188,79.743,5.657,0.033,522.308,514.405,106.47,-67.394,80.94,5.522,0.022,515.266,510.505,104.60,-69.713,79.474,5.551,-0.007,516.939,513.150,105.23,-68.424,80.86,5.527,-0.001,524.312,511.515,105.31,-63.547,81.477,5.524,0.036,506.761,506.691,102.21,-69.821,81.031,5.501,0.001,526.187,512.716,106.35,-70.551,80.201,5.564,0.001,526.807,513.689,106.39
01:31.685,-69.485,79.941,5.571,0.007,517.876,512.779,105.35,-62.695,81.814,5.518,0.012,506.810,505.816,101.85,-71.538,78.89,5.694,0.042,518.283,515.064,106.12,-66.785,80.756,5.564,0.020,513.838,509.977,104.00,-65.684,80.693,5.585,0.068,511.653,508.940,103.20,-70.461,79.87,5.657,0.017,522.083,513.720,105.98,-68.627,79.744,5.662,0.070,518.680,512.041,104.67,-71.729,79.568,5.660,0.032,523.540,514.971,106.72,-67.952,80.713,5.524,0.022,516.510,511.106,104.89,-70.247,79.301,5.550,-0.007,518.338,513.716,105.49,-69.006,80.713,5.531,0.001,525.525,512.062,105.56,-64.109,81.411,5.529,0.037,507.893,507.255,102.55,-70.356,80.789,5.505,0.003,527.433,513.303,106.67,-71.051,80.047,5.560,-0.002,527.907,514.159,106.60
01:31.785,-70.018,79.649,5.576,0.009,517.876,513.381,105.66,-63.256,81.715,5.521,0.013,506.810,506.360,102.18,-72.075,78.696,5.702,0.044,518.283,515.634,106.37,-67.313,80.624,5.569,0.021,513.838,510.521,104.33,-66.195,80.561,5.599,0.072,511.653,509.469,103.50,-70.997,79.765,5.650,0.012,522.083,514.221,106.30,-69.134,79.591,5.678,0.076,518.680,512.570,104.91,-72.227,79.361,5.663,0.032,524.634,515.511,106.98,-68.541,80.513,5.526,0.021,516.510,511.728,105.12,-70.664,79.093,5.549,-0.007,519.339,514.179,105.75,-69.618,80.464,5.535,0.003,525.525,512.723,105.87,-64.699,81.33,5.534,0.037,509.035,507.850,102.90,-70.907,80.591,5.509,0.005,527.433,513.888,106.88,-71.525,79.874,5.556,-0.004,528.939,514.662,106.84
01:31.886,-70.43,79.409,5.580,0.011,517.876,513.850,105.83,-63.809,81.615,5.523,0.013,507.894,506.921,102.51,-72.641,78.486,5.709,0.045,519.441,516.224,106.61,-67.888,80.467,5.571,0.022,513.838,511.117,104.61,-66.747,80.425,5.615,0.077,511.653,510.038,103.77,-71.564,79.597,5.643,0.007,522.083,514.808,106.60,-69.665,79.433,5.691,0.078,519.790,513.124,105.16,-72.791,79.114,5.665,0.031,524.634,516.079,107.19,-69.073,80.314,5.532,0.023,516.510,512.263,105.40,-71.365,78.857,5.545,-0.009,519.339,514.918,105.89,-70.283,80.295,5.538,0.005,525.525,513.406,106.12,-65.266,81.198,5.537,0.037,509.035,508.413,103.26,-71.393,80.413,5.519,0.010,527.433,514.329,107.13,-72.01,79.638,5.556,-0.003,528.939,515.202,107.06
01:31.985,-70.915,79.095,5.584,0.013,518.966,514.410,105.95,-64.376,81.421,5.524,0.013,507.894,507.516,102.83,-73.156,78.182,5.704,0.040,519.441,516.822,106.86,-68.445,80.239,5.577,0.024,514.983,511.716,104.90,-67.262,80.243,5.634,0.083,512.761,510.584,104.07,-72.019,79.31,5.636,0.003,523.231,515.340,106.89,-70.142,79.278,5.705,0.081,519.790,513.625,105.43,-73.28,78.831,5.667,0.031,524.634,516.642,107.41,-69.629,79.997,5.538,0.025,517.710,512.894,105.63,-72.032,78.561,5.541,-0.011,519.339,515.647,106.22,-70.732,80.104,5.541,0.006,526.873,513.893,106.47,-65.847,81.009,5.541,0.037,509.035,509.022,103.57,-71.984,80.193,5.529,0.015,528.542,514.959,107.34,-72.548,79.363,5.557,-0.003,528.939,515.805,107.23
01:32.085,-71.381,78.862,5.588,0.014,520.052,514.926,106.07,-64.991,81.301,5.525,0.013,509.052,508.121,103.09,-73.676,77.907,5.699,0.036,520.638,517.409,107.01,-69.033,79.991,5.583,0.026,516.213,512.337,105.14,-67.862,80.029,5.654,0.089,513.932,511.221,104.30,-72.458,78.967,5.629,0.000,524.313,515.879,107.01,-70.667,79.073,5.718,0.084,520.846,514.190,105.66,-73.792,78.537,5.669,0.030,525.827,517.233,107.56,-70.171,79.738,5.544,0.027,518.938,513.493,105.80,-72.517,78.294,5.537,-0.012,520.830,516.199,106.49,-71.386,79.937,5.544,0.007,528.026,514.510,106.66,-66.429,80.808,5.544,0.036,510.248,509.636,103.84,-72.511,79.914,5.539,0.019,529.755,515.554,107.61,-73.062,79.135,5.557,-0.002,530.077,516.312,107.42
01:32.186,-71.853,78.688,5.592,0.015,520.052,515.433,106.24,-65.578,81.204,5.526,0.013,509.052,508.714,103.44,-74.254,77.609,5.694,0.031,520.638,518.050,107.19,-69.639,79.784,5.589,0.028,516.213,512.978,105.38,-68.512,79.787,5.673,0.094,513.932,511.913,104.57,-72.923,78.663,5.622,-0.004,524.313,516.398,107.07,-71.232,78.785,5.731,0.087,520.846,514.825,105.88,-74.305,78.251,5.671,0.029,525.827,517.819,107.71,-70.7,79.489,5.550,0.029,518.938,514.056,106.00,-72.968,78.087,5.533,-0.014,520.830,516.696,106.64,-71.974,79.738,5.547,0.008,528.026,515.130,107.00,-66.997,80.645,5.548,0.036,510.248,510.212,104.11,-73.065,79.653,5.548,0.024,529.755,516.084,107.78,-73.537,78.944,5.558,-0.002,530.077,516.823,107.62
01:32.285,-72.341,78.553,5.596,0.017,520.052,515.935,106.45,-66.163,81.185,5.527,0.013,510.272,509.288,103.79,-74.812,77.378,5.689,0.026,521.876,518.651,107.38,-70.215,79.588,5.595,0.030,516.213,513.587,105.66,-69.071,79.586,5.692,0.100,513.932,512.512,104.86,-73.487,78.46,5.615,-0.008,524.313,516.988,107.19,-71.841,78.505,5.744,0.090,522.042,515.494,106.08,-74.848,78.035,5.673,0.028,527.004,518.356,107.87,-71.244,79.318,5.556,0.031,518.938,514.624,106.20,-73.442,77.916,5.529,-0.016,521.885,517.196,106.81,-72.608,79.569,5.550,0.009,528.026,515.779,107.28,-67.452,80.504,5.551,0.036,511.454,510.688,104.40,-73.617,79.412,5.558,0.029,530.974,516.687,107.99,-74.07,78.742,5.558,-0.001,531.151,517.390,107.82
01:32.385,-72.833,78.326,5.600,0.018,521.070,516.467,106.70,-66.674,81.091,5.529,0.013,510.272,509.806,104.19,-75.331,77.138,5.684,0.022,521.876,519.220,107.61,-70.804,79.406,5.598,0.030,517.473,514.185,105.93,-69.647,79.412,5.708,0.102,515.230,513.115,105.12,-73.943,78.246,5.610,-0.011,525.465,517.497,107.44,-72.394,78.272,5.738,0.082,522.042,516.098,106.31,-75.312,77.807,5.672,0.026,527.004,518.874,108.10,-71.757,79.144,5.564,0.033,520.102,515.168,106.46,-73.945,77.687,5.538,-0.010,521.885,517.749,107.03,-73.147,79.323,5.560,0.014,529.314,516.305,107.61,-67.943,80.367,5.561,0.039,511.454,511.200,104.62,-74.098,79.143,5.564,0.030,530.974,517.238,108.21,-74.51,78.528,5.562,0.001,531.151,517.886,108.05
01:32.485,-73.377,78.09,5.604,0.019,521.070,517.061,106.89,-67.236,80.939,5.532,0.014,511.376,510.354,104.49,-75.856,76.882,5.675,0.016,523.049,519.803,107.81,-71.372,79.23,5.603,0.031,517.473,514.777,106.21,-70.214,79.233,5.719,0.103,515.230,513.708,105.40,-74.49,77.922,5.610,-0.010,525.465,518.101,107.61,-72.879,78.065,5.732,0.074,523.310,516.624,106.54,-75.835,77.526,5.671,0.024,528.104,519.467,108.27,-72.273,78.941,5.572,0.035,520.102,515.719,106.70,-74.463,77.387,5.547,-0.005,522.934,518.342,107.22,-73.612,79.026,5.571,0.019,529.314,516.854,107.81,-68.504,80.201,5.572,0.042,511.454,511.784,104.87,-74.557,78.899,5.571,0.032,530.974,517.756,108.36,-75.016,78.159,5.567,0.003,532.209,518.441,108.21
01:32.585,-73.849,77.845,5.608,0.020,522.201,517.592,107.10,-67.746,80.771,5.535,0.014,511.376,510.891,104.78,-76.269,76.581,5.667,0.011,523.049,520.296,108.00,-71.814,78.962,5.609,0.032,518.682,515.289,106.49,-70.71,79.013,5.731,0.103,516.413,514.253,105.68,-74.875,77.645,5.611,-0.009,526.600,518.574,107.77,-73.357,77.797,5.725,0.066,523.310,517.172,106.73,-76.313,77.215,5.670,0.022,528.104,519.989,108.44,-72.744,78.7,5.580,0.038,521.199,516.221,106.92,-74.964,77.051,5.557,0.000,522.934,518.945,107.37,-74.049,78.759,5.581,0.023,530.449,517.365,107.93,-69.06,79.96,5.582,0.045,513.025,512.373,105.15,-75.044,78.643,5.577,0.034,532.051,518.226,108.51,-75.539,77.839,5.571,0.005,532.209,519.055,108.31
