,ID 3,ID 3,ID 3,ID 3,ID 3,ID 3,ID 3,ID 4,ID 4,ID 4,ID 4,ID 4,ID 4,ID 4,ID 5,ID 5,ID 5,ID 5,ID 5,ID 5,ID 5,ID 6,ID 6,ID 6,ID 6,ID 6,ID 6,ID 6,ID 7,ID 7,ID 7,ID 7,ID 7,ID 7,ID 7,ID 8,ID 8,ID 8,ID 8,ID 8,ID 8,ID 8,ID 9,ID 9,ID 9,ID 9,ID 9,ID 9,ID 9
,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,SWEDEN,SWEDEN,SWEDEN,SWEDEN,SWEDEN,SWEDEN,SWEDEN,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,SPAIN,SPAIN,SPAIN,SPAIN,SPAIN,SPAIN,SPAIN,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,POLAND,POLAND,POLAND,POLAND,POLAND,POLAND,POLAND
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:43.850,0,0,0.000,0.000,0.000,0.000,.00,23.706,4.087,7.785,-0.096,387.209,385.015,13.32,25.423,2.386,7.900,-0.057,386.291,382.844,15.72,30.448,2.046,8.033,-0.081,387.121,384.096,19.55,39.066,1.988,8.249,-0.013,391.157,388.863,25.78,41.217,1.236,7.764,-0.079,387.856,387.179,27.88,46.417,2.037,8.164,-0.054,389.559,388.902,31.09
00:43.949,0,0,0.000,0.000,0.000,0.000,.00,24.427,4.054,7.781,-0.093,388.815,385.736,13.87,26.203,2.399,7.891,-0.058,387.867,383.605,16.29,31.276,2.043,8.037,-0.074,388.669,384.928,20.08,39.897,2.255,8.253,-0.010,392.912,389.737,26.22,42.046,1.575,7.771,-0.071,389.638,388.081,28.27,47.241,2.414,8.169,-0.049,391.299,389.807,31.38
00:44.050,0,0,0.000,0.000,0.000,0.000,.00,25.15,4.042,7.778,-0.090,388.815,386.459,14.41,26.992,2.456,7.882,-0.060,389.422,384.414,16.83,32.114,2.081,8.042,-0.068,390.319,385.740,20.67,40.7,2.537,8.256,-0.007,392.912,390.585,26.62,42.834,1.884,7.779,-0.063,391.364,388.918,28.62,48.085,2.825,8.175,-0.043,391.299,390.723,31.70
00:44.150,0,0,0.000,0.000,0.000,0.000,.00,25.975,4.071,7.775,-0.087,390.257,387.285,14.93,27.754,2.493,7.873,-0.061,389.422,385.150,17.35,33.041,2.154,8.046,-0.062,390.319,386.661,21.24,41.516,2.793,8.260,-0.004,394.608,391.417,26.99,43.598,2.166,7.786,-0.055,391.364,389.708,28.96,48.939,3.268,8.180,-0.038,393.204,391.685,32.00
00:44.250,0,0,0.000,0.000,0.000,0.000,.00,26.758,4.099,7.771,-0.084,390.257,388.068,15.49,28.454,2.557,7.865,-0.062,389.422,385.851,17.86,33.982,2.281,8.051,-0.055,390.319,387.619,21.84,42.278,3.137,8.264,-0.001,394.608,392.250,27.38,44.275,2.44,7.794,-0.047,391.364,390.437,29.30,49.648,3.629,8.186,-0.032,393.204,392.480,32.29
00:44.349,0,0,0.000,0.000,0.000,0.000,.00,27.628,4.188,7.772,-0.080,391.869,388.925,16.02,29.246,2.612,7.858,-0.064,390.902,386.645,18.31,34.85,2.383,8.061,-0.048,392.214,388.472,22.42,43.056,3.377,8.247,-0.009,394.608,393.040,27.68,44.996,2.763,7.782,-0.050,392.924,391.227,29.58,50.361,4.013,8.177,-0.035,393.204,393.266,32.54
00:44.450,0,0,0.000,0.000,0.000,0.000,.00,28.385,4.197,7.778,-0.073,391.869,389.682,16.57,30.075,2.649,7.839,-0.070,390.902,387.434,18.83,35.65,2.453,8.066,-0.042,392.214,389.272,22.96,43.748,3.654,8.230,-0.017,396.263,393.791,28.06,45.785,3.13,7.770,-0.054,392.924,392.057,29.86,51.069,4.461,8.169,-0.038,394.817,394.101,32.77
00:44.550,0,0,0.000,0.000,0.000,0.000,.00,29.134,4.191,7.784,-0.066,393.516,390.431,17.10,30.847,2.651,7.819,-0.076,392.519,388.206,19.39,36.431,2.585,8.072,-0.037,393.902,390.036,23.47,44.382,3.945,8.213,-0.025,396.263,394.487,28.35,46.496,3.503,7.758,-0.057,394.576,392.877,30.16,51.781,4.964,8.160,-0.040,394.817,394.970,32.96
00:44.649,0,0,0.000,0.000,0.000,0.000,.00,29.906,4.197,7.791,-0.059,393.516,391.178,17.64,31.547,2.758,7.800,-0.083,392.519,388.911,19.94,37.216,2.766,8.077,-0.032,393.902,390.843,23.93,45.017,4.285,8.196,-0.033,397.713,395.184,28.59,47.163,3.837,7.746,-0.061,394.576,393.622,30.40,52.44,5.386,8.152,-0.043,396.534,395.736,33.10
00:44.750,0,0,0.000,0.000,0.000,0.000,.00,30.699,4.286,7.797,-0.052,395.021,391.975,18.18,32.24,2.846,7.780,-0.089,394.000,389.562,20.36,38.035,2.96,8.083,-0.027,395.485,391.684,24.36,45.646,4.623,8.179,-0.041,397.713,395.900,28.80,47.764,4.149,7.734,-0.065,396.124,394.281,30.64,53.06,5.784,8.144,-0.046,396.534,396.471,33.27
00:44.850,0,0,0.000,0.000,0.000,0.000,.00,31.53,4.401,7.806,-0.045,395.021,392.814,18.68,32.866,2.962,7.762,-0.096,394.000,390.199,20.78,38.822,3.161,8.088,-0.023,395.485,392.469,24.80,46.26,4.997,8.154,-0.054,399.147,396.614,29.01,48.306,4.395,7.711,-0.076,396.124,394.876,30.84,53.687,6.169,8.127,-0.054,398.044,397.207,33.43
00:44.949,0,0,0.000,0.000,0.000,0.000,.00,32.41,4.55,7.821,-0.036,396.657,393.681,19.18,33.618,3.072,7.743,-0.101,395.334,390.959,21.15,39.578,3.372,8.069,-0.032,397.138,393.255,25.22,46.907,5.35,8.125,-0.066,399.147,397.350,29.18,48.837,4.666,7.685,-0.086,397.403,395.473,31.05,54.247,6.549,8.076,-0.078,398.044,397.866,33.60
00:45.050,0,0,0.000,0.000,0.000,0.000,.00,33.214,4.651,7.836,-0.026,396.657,394.491,19.70,34.406,3.218,7.723,-0.106,395.334,391.720,21.60,40.276,3.557,8.051,-0.040,397.138,393.977,25.60,47.559,5.708,8.096,-0.078,400.602,398.084,29.39,49.379,4.927,7.658,-0.096,397.403,396.074,31.23,54.792,6.851,8.025,-0.101,399.456,398.484,33.73
00:45.150,0,0,0.000,0.000,0.000,0.000,.00,33.921,4.73,7.851,-0.016,398.359,395.184,20.20,35.222,3.391,7.703,-0.110,396.894,392.556,22.05,40.884,3.79,8.032,-0.048,398.644,394.599,25.96,48.249,6.083,8.068,-0.090,400.602,398.873,29.59,50.001,5.251,7.632,-0.106,398.593,396.752,31.43,55.296,7.251,7.973,-0.125,399.456,399.126,33.90
00:45.250,0,0,0.000,0.000,0.000,0.000,.00,34.676,4.808,7.866,-0.006,398.359,395.941,20.64,36.011,3.573,7.683,-0.115,396.894,393.364,22.51,41.418,4.091,8.013,-0.056,398.644,395.202,26.23,48.941,6.429,8.039,-0.102,402.130,399.642,29.82,50.625,5.567,7.606,-0.116,398.593,397.450,31.64,55.859,7.705,7.922,-0.148,400.718,399.829,33.97
00:45.350,0,0,0.000,0.000,0.000,0.000,.00,35.436,5.008,7.868,-0.004,399.829,396.724,21.12,36.72,3.906,7.644,-0.128,398.538,394.097,22.94,42,4.43,7.972,-0.072,399.904,395.856,26.39,49.639,6.799,8.005,-0.114,403.677,400.432,30.06,51.282,5.926,7.584,-0.120,399.993,398.202,31.86,56.236,7.932,7.867,-0.167,401.870,400.265,34.05
00:45.450,0,0,0.000,0.000,0.000,0.000,.00,36.397,5.32,7.867,-0.005,399.829,397.711,21.52,37.317,4.17,7.609,-0.139,398.538,394.739,23.20,42.649,4.756,7.921,-0.094,399.904,396.573,26.57,50.281,7.17,7.980,-0.121,403.677,401.174,30.29,51.949,6.342,7.562,-0.126,399.993,398.965,32.07,56.684,8.299,7.807,-0.189,401.870,400.844,34.16
00:45.549,0,0,0.000,0.000,0.000,0.000,.00,37.286,5.513,7.865,-0.006,401.624,398.620,21.97,37.982,4.497,7.574,-0.151,399.974,395.461,23.44,43.339,4.999,7.870,-0.116,401.303,397.304,26.79,50.97,7.597,7.954,-0.128,403.677,401.977,30.48,52.591,6.761,7.539,-0.132,401.534,399.731,32.25,57.153,8.606,7.747,-0.211,401.870,401.403,34.21
00:45.649,0,0,0.000,0.000,0.000,0.000,.00,38.128,5.697,7.864,-0.007,401.624,399.463,22.47,38.677,4.605,7.539,-0.162,399.974,396.146,23.68,43.931,5.111,7.819,-0.139,401.303,397.896,27.11,51.671,8.081,7.929,-0.136,405.243,402.829,30.67,53.203,7.171,7.516,-0.137,401.534,400.469,32.41,57.701,9.078,7.688,-0.233,403.022,402.106,34.33
00:45.749,0,0,0.000,0.000,0.000,0.000,.00,38.845,5.872,7.862,-0.008,403.395,400.201,22.93,39.359,4.654,7.504,-0.173,401.400,396.815,24.09,44.563,5.225,7.768,-0.161,402.633,398.525,27.45,52.314,8.413,7.904,-0.143,405.243,403.549,30.82,53.868,7.572,7.494,-0.143,403.036,401.217,32.55,58.216,9.394,7.628,-0.254,403.022,402.703,34.38
00:45.849,0,0,0.000,0.000,0.000,0.000,.00,39.554,6.014,7.860,-0.009,403.395,400.920,23.32,39.946,4.712,7.442,-0.194,401.400,397.394,24.54,45.255,5.381,7.695,-0.189,403.972,399.192,27.82,52.904,8.725,7.904,-0.135,406.815,404.201,31.04,54.567,7.971,7.499,-0.133,404.602,402.018,32.74,58.658,9.918,7.625,-0.242,404.345,403.380,34.52
00:45.950,0,0,0.000,0.000,0.000,0.000,.00,40.244,6.089,7.837,-0.021,404.855,401.572,23.72,40.66,4.84,7.394,-0.209,402.673,398.080,24.91,45.866,5.536,7.627,-0.214,403.972,399.815,28.20,53.536,9.111,7.905,-0.128,406.815,404.938,31.24,55.236,8.397,7.505,-0.123,404.602,402.810,32.95,59.175,10.455,7.622,-0.230,404.345,404.124,34.46
00:46.049,0,0,0.000,0.000,0.000,0.000,.00,40.901,6.172,7.813,-0.032,406.195,402.219,24.15,41.254,4.919,7.346,-0.224,404.018,398.667,25.33,46.532,5.748,7.558,-0.239,405.297,400.508,28.52,54.243,9.573,7.906,-0.120,408.222,405.783,31.41,55.888,8.92,7.510,-0.113,406.235,403.617,33.12,59.812,11.134,7.619,-0.218,405.775,405.027,34.45
00:46.150,0,0,0.000,0.000,0.000,0.000,.00,41.581,6.317,7.789,-0.044,406.195,402.908,24.56,41.719,4.962,7.297,-0.239,404.018,399.120,25.69,47.232,6.075,7.490,-0.265,405.297,401.238,28.84,54.845,10.044,7.906,-0.113,408.222,406.531,31.59,56.488,9.39,7.516,-0.103,406.235,404.381,33.21,60.352,11.596,7.616,-0.205,405.775,405.743,34.42
00:46.250,0,0,0.000,0.000,0.000,0.000,.00,42.296,6.544,7.766,-0.056,406.195,403.620,24.94,42.147,5.099,7.249,-0.255,404.018,399.569,25.99,47.993,6.197,7.421,-0.290,405.297,401.967,29.10,55.464,10.527,7.907,-0.105,409.829,407.316,31.68,57.068,9.867,7.521,-0.093,406.235,405.131,33.30,60.895,12.224,7.613,-0.193,407.407,406.549,34.48
00:46.349,0,0,0.000,0.000,0.000,0.000,.00,42.963,6.76,7.751,-0.060,407.653,404.319,25.28,42.68,5.315,7.223,-0.252,404.018,400.099,26.20,48.715,6.23,7.394,-0.288,406.839,402.620,29.55,56.068,11.147,7.930,-0.086,409.829,408.176,31.78,57.603,10.4,7.547,-0.073,407.757,405.849,33.38,61.677,13.167,7.638,-0.168,407.407,407.780,34.42
00:46.450,0,0,0.000,0.000,0.000,0.000,.00,43.523,6.974,7.731,-0.067,407.653,404.919,25.60,43.367,5.565,7.199,-0.252,405.475,400.830,26.42,49.273,6.264,7.390,-0.275,406.839,403.072,30.04,56.72,11.762,7.955,-0.068,411.475,409.058,31.76,58.131,10.994,7.575,-0.054,407.757,406.639,33.38,62.317,13.988,7.699,-0.127,409.462,408.812,34.30
00:46.549,0,0,0.000,0.000,0.000,0.000,.00,44.146,7.244,7.710,-0.075,408.954,405.597,25.84,44.009,5.788,7.175,-0.251,405.475,401.508,26.73,49.76,6.407,7.386,-0.262,408.120,403.538,30.41,57.355,12.42,7.981,-0.050,411.475,409.971,31.79,58.766,11.579,7.604,-0.035,409.306,407.481,33.33,62.963,14.719,7.759,-0.087,410.511,409.786,34.17
00:46.650,0,0,0.000,0.000,0.000,0.000,.00,44.857,7.624,7.689,-0.082,408.954,406.349,26.09,44.651,6.043,7.151,-0.250,406.886,402.161,27.03,50.714,7.293,7.382,-0.248,409.868,404.805,30.66,57.973,13.004,8.006,-0.032,413.277,410.815,31.77,59.413,12.152,7.632,-0.016,411.011,408.344,33.37,63.492,15.379,7.820,-0.046,412.314,410.632,34.11
00:46.750,0,0,0.000,0.000,0.000,0.000,.00,45.593,7.961,7.668,-0.089,410.426,407.158,26.33,45.373,6.388,7.127,-0.249,406.886,402.950,27.30,51.256,8.107,7.379,-0.235,409.868,405.642,30.70,58.59,13.658,8.032,-0.014,413.277,411.714,31.80,59.982,12.713,7.661,0.003,411.011,409.144,33.42,64.109,16.139,7.880,-0.005,412.314,411.607,34.02
00:46.849,0,0,0.000,0.000,0.000,0.000,.00,46.268,8.307,7.661,-0.089,410.426,407.874,26.61,46.238,6.908,7.122,-0.241,408.375,403.954,27.57,51.893,8.767,7.397,-0.214,409.868,406.537,30.51,59.357,14.326,8.063,0.004,415.034,412.729,31.77,60.603,13.399,7.684,0.016,411.011,410.041,33.42,64.738,16.924,7.944,0.031,412.314,412.614,33.92
00:46.950,0,0,0.000,0.000,0.000,0.000,.00,46.93,8.764,7.677,-0.076,412.003,408.673,26.84,46.971,7.367,7.158,-0.211,409.385,404.774,27.81,52.574,9.369,7.432,-0.185,411.776,407.438,30.49,60.033,15.044,8.110,0.029,416.051,413.710,31.84,61.219,14.084,7.730,0.039,412.749,410.963,33.38,65.358,17.701,8.034,0.076,414.307,413.599,33.81
00:47.050,0,0,0.000,0.000,0.000,0.000,.00,47.734,9.296,7.694,-0.062,412.003,409.634,26.99,47.702,7.78,7.193,-0.181,409.385,405.615,28.00,53.267,9.956,7.467,-0.155,411.776,408.300,30.55,60.66,15.7,8.157,0.053,416.051,414.613,31.81,61.815,14.783,7.776,0.062,412.749,411.882,33.33,65.912,18.527,8.125,0.121,414.307,414.595,33.70
00:47.150,0,0,0.000,0.000,0.000,0.000,.00,48.5,9.837,7.710,-0.049,413.772,410.536,27.18,48.538,8.263,7.228,-0.151,411.116,406.536,28.23,53.85,10.51,7.502,-0.126,413.585,409.098,30.63,61.289,16.374,8.205,0.077,417.936,415.522,31.79,62.391,15.454,7.822,0.085,414.588,412.734,33.26,66.506,19.278,8.215,0.167,416.302,415.551,33.51
00:47.250,0,0,0.000,0.000,0.000,0.000,.00,49.209,10.376,7.727,-0.036,413.772,411.422,27.34,49.462,8.82,7.263,-0.121,411.116,407.615,28.48,54.522,11.102,7.537,-0.097,413.585,409.967,30.65,61.988,17.097,8.252,0.102,417.936,416.525,31.76,62.995,16.186,7.868,0.108,414.588,413.693,33.19,67.1,20.025,8.306,0.212,416.302,416.479,33.40
00:47.349,0,0,0.000,0.000,0.000,0.000,.00,49.897,10.83,7.744,-0.023,415.599,412.219,27.46,50.319,9.341,7.325,-0.082,413.134,408.609,28.74,55.154,11.7,7.594,-0.062,415.292,410.834,30.70,62.601,17.817,8.291,0.119,419.871,417.453,31.74,63.587,16.944,7.910,0.127,416.429,414.632,33.10,67.601,20.912,8.361,0.235,418.205,417.506,33.29
00:47.449,0,0,0.000,0.000,0.000,0.000,.00,50.707,11.409,7.804,0.009,415.599,413.214,27.62,51.081,9.819,7.414,-0.032,414.136,409.483,28.98,55.809,12.303,7.668,-0.021,415.292,411.723,30.73,63.161,18.537,8.349,0.143,419.871,418.365,31.67,64.152,17.677,7.976,0.154,416.429,415.558,32.98,68.119,21.82,8.436,0.261,419.232,418.538,33.01
00:47.549,0,0,0.000,0.000,0.000,0.000,.00,51.499,12.013,7.864,0.040,417.424,414.189,27.79,51.872,10.299,7.504,0.018,414.136,410.409,29.18,56.462,12.955,7.741,0.020,417.059,412.622,30.76,63.711,19.228,8.408,0.167,421.743,419.247,31.55,64.665,18.446,8.042,0.181,418.325,416.482,32.86,68.548,22.748,8.511,0.287,420.289,419.558,32.74
00:47.649,0,0,0.000,0.000,0.000,0.000,.00,52.227,12.599,7.924,0.072,417.424,415.123,27.92,52.692,10.898,7.594,0.067,415.963,411.383,29.40,57.096,13.551,7.815,0.061,417.059,413.484,30.76,64.302,19.982,8.467,0.191,423.551,420.183,31.45,65.217,19.251,8.108,0.208,420.198,417.441,32.68,69.105,23.544,8.587,0.314,421.298,420.509,32.39
00:47.750,0,0,0.000,0.000,0.000,0.000,.00,52.936,13.148,7.984,0.104,419.349,416.020,28.02,53.519,11.553,7.683,0.117,416.977,412.438,29.55,57.774,14.173,7.888,0.103,418.836,414.392,30.79,64.885,20.847,8.526,0.215,423.551,421.217,31.34,65.776,20.09,8.174,0.235,420.198,418.448,32.50,69.529,24.394,8.662,0.340,421.298,421.461,32.22
00:47.850,0,0,0.000,0.000,0.000,0.000,.00,53.665,13.792,8.035,0.128,419.349,416.971,28.13,54.259,12.153,7.780,0.158,418.031,413.345,29.67,58.427,14.821,7.939,0.122,418.836,415.312,30.83,65.348,21.76,8.584,0.233,424.603,422.226,31.14,66.293,20.899,8.236,0.254,421.215,419.388,32.30,69.936,25.342,8.727,0.355,423.205,422.492,31.92
00:47.949,0,0,0.000,0.000,0.000,0.000,.00,54.487,14.445,8.112,0.160,421.218,418.020,28.19,54.961,12.7,7.876,0.198,418.031,414.234,29.77,59.033,15.501,7.989,0.141,420.684,416.204,30.83,65.844,22.579,8.643,0.250,425.635,423.183,30.82,66.777,21.736,8.298,0.272,421.215,420.356,32.10,70.29,26.388,8.793,0.370,424.245,423.580,31.53
00:48.049,0,0,0.000,0.000,0.000,0.000,.00,55.223,15.132,8.189,0.192,422.267,419.008,28.31,55.679,13.331,7.973,0.239,419.873,415.157,29.88,59.633,16.136,8.040,0.161,420.684,417.077,30.78,66.31,23.426,8.701,0.268,425.635,424.131,30.59,67.254,22.561,8.360,0.290,423.150,421.291,31.85,70.683,27.276,8.858,0.385,425.350,424.540,31.04
00:48.149,0,0,0.000,0.000,0.000,0.000,.00,55.924,15.777,8.266,0.224,423.274,419.961,28.35,56.435,14.042,8.069,0.279,419.873,416.194,29.94,60.263,16.785,8.091,0.180,422.468,417.980,30.76,66.772,24.377,8.760,0.286,427.558,425.187,30.32,67.723,23.401,8.423,0.309,423.150,422.254,31.60,71.033,28.196,8.924,0.400,425.350,425.526,30.69
00:48.249,0,0,0.000,0.000,0.000,0.000,.00,56.629,16.413,8.343,0.256,423.274,420.886,28.39,57.138,14.796,8.165,0.320,421.866,417.207,29.98,60.864,17.488,8.141,0.199,422.468,418.882,30.74,67.137,25.356,8.818,0.304,428.616,426.218,29.98,68.157,24.273,8.485,0.327,425.065,423.229,31.34,71.398,29.158,8.990,0.415,427.303,426.556,30.29
00:48.350,0,0,0.000,0.000,0.000,0.000,.00,57.388,17.162,8.420,0.288,425.176,421.951,28.44,57.803,15.564,8.285,0.364,422.896,418.197,29.94,61.475,18.273,8.209,0.222,424.296,419.877,30.67,67.535,26.269,8.891,0.322,429.651,427.212,29.54,68.564,25.15,8.560,0.345,425.065,424.176,31.03,71.735,30.171,9.069,0.429,428.323,427.616,29.87
00:48.449,0,0,0.000,0.000,0.000,0.000,.00,58.12,17.942,8.491,0.309,426.241,422.995,28.44,58.476,16.235,8.365,0.386,423.911,419.148,29.87,62.023,18.994,8.261,0.238,424.296,420.762,30.55,67.928,27.159,8.947,0.334,430.656,428.185,29.18,68.962,26.007,8.613,0.355,427.006,425.121,30.70,72.045,31.114,9.121,0.433,429.400,428.609,29.39
00:48.549,0,0,0.000,0.000,0.000,0.000,.00,58.771,18.708,8.562,0.330,427.310,424.001,28.41,59.147,17.007,8.445,0.408,423.911,420.138,29.87,62.611,19.729,8.313,0.253,426.196,421.697,30.43,68.325,28.117,9.003,0.346,430.656,429.215,28.83,69.366,26.891,8.666,0.364,427.006,426.078,30.37,72.409,32.079,9.173,0.438,429.400,429.627,28.94
00:48.650,0,0,0.000,0.000,0.000,0.000,.00,59.431,19.436,8.633,0.351,428.315,424.959,28.33,59.834,17.853,8.525,0.431,426.953,421.217,29.80,63.186,20.526,8.365,0.268,428.101,422.685,30.32,68.656,29.137,9.059,0.358,433.718,430.286,28.43,69.743,27.766,8.718,0.373,428.913,427.030,30.03,72.682,33.082,9.226,0.443,432.441,430.667,28.52
00:48.750,0,0,0.000,0.000,0.000,0.000,.00,60.046,20.194,8.705,0.372,428.315,425.933,28.28,60.424,18.636,8.605,0.453,426.953,422.173,29.69,63.69,21.328,8.417,0.283,428.101,423.606,30.17,68.999,30.082,9.115,0.370,433.718,431.288,27.94,70.084,28.643,8.771,0.382,428.913,427.956,29.68,72.972,34.109,9.278,0.447,432.441,431.735,28.00
00:48.850,0,0,0.000,0.000,0.000,0.000,.00,60.707,21.015,8.776,0.393,430.273,426.956,28.18,61.026,19.36,8.685,0.475,426.953,423.115,29.55,64.149,22.15,8.469,0.298,428.101,424.546,29.95,69.325,30.961,9.171,0.382,434.743,432.226,27.52,70.417,29.574,8.824,0.391,430.815,428.945,29.30,73.174,35.076,9.331,0.452,433.518,432.712,27.48
00:48.950,0,0,0.000,0.000,0.000,0.000,.00,61.296,21.882,8.837,0.404,431.327,428.004,28.07,61.614,20.17,8.754,0.486,428.893,424.085,29.46,64.661,22.947,8.519,0.309,430.007,425.476,29.70,69.61,31.894,9.216,0.386,434.743,433.189,27.13,70.714,30.51,8.862,0.390,430.815,429.926,28.88,73.376,36.021,9.375,0.451,433.518,433.679,26.94
00:49.050,0,0,0.000,0.000,0.000,0.000,.00,61.846,22.67,8.898,0.415,432.375,428.951,27.87,62.246,21.04,8.822,0.497,429.894,425.162,29.31,65.167,23.782,8.569,0.319,430.007,426.447,29.50,69.952,32.863,9.261,0.390,436.645,434.225,26.67,71.033,31.42,8.900,0.390,432.776,430.873,28.43,73.585,37.028,9.419,0.451,435.472,434.695,26.41
00:49.150,0,0,0.000,0.000,0.000,0.000,.00,62.403,23.535,8.959,0.426,434.354,429.962,27.70,62.809,21.947,8.891,0.508,432.017,426.190,29.14,65.619,24.605,8.619,0.330,431.921,427.368,29.26,70.251,33.77,9.306,0.393,437.672,435.179,26.23,71.301,32.354,8.938,0.389,434.701,431.846,28.01,73.883,38.071,9.463,0.450,437.574,435.771,25.85
00:49.250,0,0,0.000,0.000,0.000,0.000,.00,62.928,24.402,9.021,0.436,435.367,430.976,27.48,63.349,22.797,8.959,0.519,433.023,427.196,28.89,66.038,25.493,8.669,0.340,433.831,428.349,29.00,70.525,34.632,9.351,0.397,439.521,436.074,25.80,71.577,33.281,8.977,0.389,434.701,432.798,27.54,74.147,39.065,9.507,0.449,438.603,436.770,25.32
00:49.350,0,0,0.000,0.000,0.000,0.000,.00,63.445,25.352,9.082,0.447,436.448,432.027,27.24,63.863,23.587,8.999,0.522,433.023,428.107,28.67,66.452,26.366,8.701,0.345,433.831,429.314,28.67,70.701,35.541,9.375,0.395,439.521,437.000,25.38,71.848,34.2,8.998,0.386,436.626,433.756,27.08,74.237,40.028,9.533,0.447,438.603,437.738,24.81
00:49.450,0,0,0.000,0.000,0.000,0.000,.00,63.875,26.255,9.135,0.451,437.448,433.026,26.94,64.373,24.495,9.055,0.524,435.007,429.150,28.48,66.858,27.274,8.747,0.351,435.791,430.292,28.35,70.878,36.631,9.412,0.394,441.550,438.096,24.86,72.121,35.123,9.031,0.383,436.626,434.697,26.62,74.214,41.124,9.568,0.442,440.662,438.808,24.19
00:49.550,0,0,0.000,0.000,0.000,0.000,.00,64.335,27.161,9.187,0.455,437.448,434.012,26.60,64.845,25.417,9.112,0.526,435.007,430.167,28.20,67.188,28.156,8.792,0.356,435.791,431.231,27.99,71.002,37.717,9.450,0.393,441.550,439.187,24.22,72.346,36.032,9.064,0.380,436.626,435.633,26.16,74.302,42.13,9.604,0.437,440.662,439.818,23.40
00:49.649,0,0,0.000,0.000,0.000,0.000,.00,64.757,28.056,9.240,0.459,438.473,435.002,26.29,65.263,26.387,9.168,0.528,436.061,431.221,27.88,67.553,29.041,8.838,0.362,435.791,432.174,27.60,71.166,38.743,9.487,0.392,442.662,440.223,23.54,72.497,36.989,9.097,0.377,438.543,436.602,25.68,74.255,43.146,9.639,0.432,441.692,440.830,22.75
00:49.749,0,0,0.000,0.000,0.000,0.000,.00,65.183,29.069,9.293,0.463,439.476,436.075,25.95,65.661,27.296,9.224,0.530,437.111,432.213,27.49,67.887,30.037,8.883,0.367,437.715,433.223,27.23,71.331,39.674,9.525,0.391,443.698,441.167,22.93,72.647,37.988,9.130,0.374,438.543,437.590,25.11,74.216,44.129,9.674,0.427,442.708,441.798,22.00
00:49.849,0,0,0.000,0.000,0.000,0.000,.00,65.568,30.099,9.346,0.467,440.560,437.174,25.54,66.092,28.204,9.257,0.529,437.111,433.192,27.13,68.238,30.956,8.911,0.369,438.758,434.192,26.76,71.439,40.712,9.554,0.385,443.698,442.206,22.38,72.769,38.967,9.156,0.368,440.522,438.578,24.51,74.245,45.235,9.705,0.421,442.708,442.896,21.27
00:49.949,0,0,0.000,0.000,0.000,0.000,.00,65.893,31.081,9.388,0.464,441.660,438.178,25.08,66.491,29.137,9.302,0.525,439.113,434.207,26.79,68.499,31.837,8.951,0.370,438.758,435.110,26.36,71.535,41.826,9.583,0.380,445.687,443.316,21.73,72.866,39.962,9.182,0.363,440.522,439.560,23.90,74.186,46.265,9.735,0.415,444.788,443.926,20.51
00:50.050,0,0,0.000,0.000,0.000,0.000,.00,66.239,32.06,9.430,0.462,442.693,439.217,24.62,66.858,30.194,9.346,0.520,440.128,435.302,26.41,68.801,32.772,8.991,0.372,440.660,436.081,25.92,71.618,42.884,9.611,0.375,446.794,444.380,21.01,72.96,40.936,9.209,0.357,442.498,440.539,23.27,74.215,47.302,9.765,0.409,445.819,444.963,19.74
00:50.149,0,0,0.000,0.000,0.000,0.000,.00,66.558,32.944,9.472,0.459,443.704,440.133,24.17,67.183,31.157,9.390,0.516,441.239,436.318,25.93,69.071,33.775,9.031,0.373,440.660,437.120,25.48,71.714,43.846,9.640,0.370,447.862,445.344,20.32,73.058,41.876,9.235,0.351,442.498,441.465,22.64,74.195,48.284,9.795,0.402,446.866,445.929,19.03
00:50.249,0,0,0.000,0.000,0.000,0.000,.00,66.904,33.987,9.514,0.457,443.704,441.231,23.77,67.523,32.058,9.434,0.511,442.262,437.258,25.47,69.291,34.762,9.071,0.374,442.680,438.120,24.96,71.752,44.875,9.669,0.364,447.862,446.365,19.71,73.114,42.85,9.261,0.346,444.430,442.440,22.05,74.121,49.423,9.825,0.396,446.866,447.071,18.32
00:50.350,0,0,0.000,0.000,0.000,0.000,.00,67.134,35.032,9.556,0.454,446.829,442.274,23.28,67.826,33.046,9.482,0.501,444.237,438.281,25.08,69.53,35.69,9.122,0.375,443.691,439.076,24.42,71.762,46.033,9.699,0.355,450.998,447.523,19.00,73.122,43.85,9.294,0.338,446.386,443.440,21.40,73.953,50.513,9.861,0.387,450.071,448.159,17.46
