,ID 1215,ID 1215,ID 1215,ID 1215,ID 1215,ID 1215,ID 1215,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 767,ID 767,ID 767,ID 767,ID 767,ID 767,ID 767,ID 1207,ID 1207,ID 1207,ID 1207,ID 1207,ID 1207,ID 1207,ID 882,ID 882,ID 882,ID 882,ID 882,ID 882,ID 882,ID 797,ID 797,ID 797,ID 797,ID 797,ID 797,ID 797,ID 852,ID 852,ID 852,ID 852,ID 852,ID 852,ID 852,ID 782,ID 782,ID 782,ID 782,ID 782,ID 782,ID 782,ID 700,ID 700,ID 700,ID 700,ID 700,ID 700,ID 700,ID 774,ID 774,ID 774,ID 774,ID 774,ID 774,ID 774,ID 885,ID 885,ID 885,ID 885,ID 885,ID 885,ID 885,ID 602,ID 602,ID 602,ID 602,ID 602,ID 602,ID 602,ID 837,ID 837,ID 837,ID 837,ID 837,ID 837,ID 837,ID 972,ID 972,ID 972,ID 972,ID 972,ID 972,ID 972,ID 662,ID 662,ID 662,ID 662,ID 662,ID 662,ID 662,ID 689,ID 689,ID 689,ID 689,ID 689,ID 689,ID 689
,JOHANSSON,JOHANSSON,JOHANSSON,JOHANSSON,JOHANSSON,JOHANSSON,JOHANSSON,ZOGHLAMI,ZOGHLAMI,ZOGHLAMI,ZOGHLAMI,ZOGHLAMI,ZOGHLAMI,ZOGHLAMI,RAITANEN,RAITANEN,RAITANEN,RAITANEN,RAITANEN,RAITANEN,RAITANEN,BLOMBERG,BLOMBERG,BLOMBERG,BLOMBERG,BLOMBERG,BLOMBERG,BLOMBERG,RUPPERT,RUPPERT,RUPPERT,RUPPERT,RUPPERT,RUPPERT,RUPPERT,MIELLET,MIELLET,MIELLET,MIELLET,MIELLET,MIELLET,MIELLET,BEBENDORF,BEBENDORF,BEBENDORF,BEBENDORF,BEBENDORF,BEBENDORF,BEBENDORF,DARU,DARU,DARU,DARU,DARU,DARU,DARU,ARCE,ARCE,ARCE,ARCE,ARCE,ARCE,ARCE,BEDRANI,BEDRANI,BEDRANI,BEDRANI,BEDRANI,BEDRANI,BEDRANI,SCHNEIDER,SCHNEIDER,SCHNEIDER,SCHNEIDER,SCHNEIDER,SCHNEIDER,SCHNEIDER,CARABANA,CARABANA,CARABANA,CARABANA,CARABANA,CARABANA,CARABANA,PEARCE,PEARCE,PEARCE,PEARCE,PEARCE,PEARCE,PEARCE,BOUIH,BOUIH,BOUIH,BOUIH,BOUIH,BOUIH,BOUIH,HABARTA,HABARTA,HABARTA,HABARTA,HABARTA,HABARTA,HABARTA,VICH,VICH,VICH,VICH,VICH,VICH,VICH
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:58.830,9.547,81.835,5.682,0.015,356.471,361.629,3.02,0,0,0.000,0.000,8.000,8.000,5.19,8.475,81.866,5.697,0.025,356.960,362.701,2.96,10.971,81.581,0.000,0.000,8.000,8.000,3.24,0,0,0.000,0.000,8.000,8.000,5.19,9.22,82.281,5.578,-0.009,365.686,361.956,2.54,13.736,81.842,5.820,0.008,356.437,357.439,2.90,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,14.313,82.198,5.900,0.043,358.246,356.862,2.59,15.461,81.638,5.871,0.099,349.425,355.714,3.20,12.963,82.01,5.829,0.042,358.766,358.212,2.76,17.161,82.072,5.743,0.057,352.142,354.014,2.70,10.734,81.928,5.619,-0.066,360.629,360.441,2.87,0,0,0.000,0.000,8.000,8.000,5.19,19.869,81.727,5.816,0.069,347.252,351.306,3.13
00:58.931,8.944,81.82,5.696,0.022,356.471,362.232,2.98,0,0,0.000,0.000,8.000,8.000,5.19,7.932,81.921,5.701,0.026,356.960,363.244,2.94,10.375,81.559,0.000,0.000,8.000,8.000,3.23,0,0,0.000,0.000,8.000,8.000,5.19,8.699,82.344,5.600,0.005,365.686,362.477,2.53,13.141,81.758,5.800,-0.005,356.437,358.034,2.97,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,13.695,82.221,5.874,0.024,358.246,357.480,2.61,14.896,81.698,5.868,0.091,349.425,356.279,3.17,12.429,82.013,5.824,0.036,358.766,358.746,2.80,16.62,81.983,5.739,0.051,352.142,354.555,2.74,10.137,81.992,5.607,-0.069,360.629,361.039,2.88,0,0,0.000,0.000,8.000,8.000,5.19,19.224,81.773,5.812,0.062,347.252,351.951,3.08
00:59.030,8.362,81.747,5.710,0.029,357.746,362.814,2.99,0,0,0.000,0.000,8.000,8.000,5.19,7.432,81.942,5.704,0.026,358.106,363.744,2.89,9.796,81.538,0.000,0.000,8.000,8.000,3.25,0,0,0.000,0.000,8.000,8.000,5.19,8.108,82.368,5.623,0.018,366.811,363.068,2.47,12.596,81.731,5.790,-0.010,357.570,358.579,3.05,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,13.153,82.256,5.852,0.011,359.510,358.022,2.59,14.279,81.739,5.856,0.081,349.425,356.896,3.11,11.836,82.14,5.819,0.032,358.766,359.339,2.80,16.11,81.967,5.732,0.046,353.305,355.065,2.83,9.608,82.105,5.604,-0.069,360.629,361.568,2.82,0,0,0.000,0.000,8.000,8.000,5.19,18.659,81.727,5.809,0.058,347.252,352.516,3.04
00:59.130,7.802,81.679,5.714,0.030,357.746,363.374,3.06,0,0,0.000,0.000,8.000,8.000,5.19,6.874,81.956,5.702,0.024,358.106,364.302,2.87,9.323,81.499,0.000,0.000,8.000,8.000,3.27,0,0,0.000,0.000,8.000,8.000,5.19,7.573,82.331,5.633,0.023,366.811,363.603,2.44,11.901,81.812,5.770,-0.020,357.570,359.274,3.08,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,12.807,82.328,5.835,0.001,359.510,358.368,2.55,13.756,81.745,5.851,0.074,350.629,357.419,3.07,11.249,82.18,5.814,0.027,359.911,359.926,2.67,15.5,81.988,5.730,0.042,353.305,355.675,2.84,9.024,82.135,5.608,-0.063,361.779,362.152,2.71,0,0,0.000,0.000,8.000,8.000,5.19,18.16,81.639,5.786,0.043,348.474,353.015,3.08
00:59.230,7.193,81.605,5.719,0.031,358.895,363.983,3.13,0,0,0.000,0.000,8.000,8.000,5.19,6.254,81.923,5.699,0.021,359.163,364.922,2.85,8.705,81.494,0.000,0.000,8.000,8.000,3.31,0,0,0.000,0.000,8.000,8.000,5.19,7.02,82.318,5.643,0.028,367.937,364.156,2.48,11.286,81.883,5.750,-0.030,358.812,359.889,3.00,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,12.287,82.349,5.818,-0.009,359.510,358.883,2.48,13.309,81.733,5.845,0.066,350.629,357.866,3.07,10.68,82.194,5.810,0.023,359.911,360.495,2.63,14.868,82.017,5.728,0.038,354.425,356.307,2.82,8.486,82.089,5.613,-0.057,361.779,362.690,2.67,0,0,0.000,0.000,8.000,8.000,5.19,17.565,81.633,5.763,0.029,348.474,353.610,3.17
00:59.330,6.603,81.577,5.724,0.032,358.895,364.573,3.20,0,0,0.000,0.000,8.000,8.000,5.19,5.585,81.902,5.696,0.018,359.163,365.591,2.89,8.145,81.52,0.000,0.000,8.000,8.000,3.32,0,0,0.000,0.000,8.000,8.000,5.19,6.609,82.311,5.654,0.032,367.937,364.567,2.49,10.696,81.958,5.730,-0.040,358.812,360.479,2.93,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,11.658,82.389,5.800,-0.019,360.923,359.517,2.46,12.77,81.714,5.840,0.059,350.629,358.405,3.08,10.102,82.197,5.805,0.019,361.074,361.074,2.62,14.254,82.018,5.725,0.034,354.425,356.921,2.79,7.963,82.059,5.617,-0.052,362.907,363.213,2.72,0,0,0.000,0.000,8.000,8.000,5.19,17.056,81.658,5.741,0.015,349.578,354.119,3.18
00:59.430,6.028,81.596,5.729,0.033,360.099,365.148,3.23,0,0,0.000,0.000,8.000,8.000,5.19,5.041,81.899,5.694,0.016,360.454,366.135,2.91,7.453,81.579,0.000,0.000,8.000,8.000,3.29,0,0,0.000,0.000,8.000,8.000,5.19,6.211,82.401,5.664,0.037,367.937,364.965,2.50,10.119,81.904,5.709,-0.050,360.025,361.057,2.85,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,11.118,82.433,5.783,-0.028,360.923,360.057,2.42,12.146,81.765,5.834,0.051,352.138,359.029,3.10,9.522,82.154,5.800,0.014,361.074,361.648,2.61,13.607,82.006,5.723,0.031,355.671,357.568,2.79,7.357,82.06,5.622,-0.046,362.907,363.819,2.75,0,0,0.000,0.000,8.000,8.000,5.19,16.548,81.71,5.718,0.000,349.578,354.627,3.15
00:59.530,5.4,81.613,5.734,0.034,360.099,365.776,3.21,0,0,0.000,0.000,8.000,8.000,5.19,4.501,81.933,5.699,0.017,360.454,366.675,2.91,6.817,81.598,0.000,0.000,8.000,8.000,3.23,0,0,0.000,0.000,8.000,8.000,5.19,5.782,82.455,5.663,0.036,369.299,365.394,2.41,9.387,81.896,5.686,-0.059,361.324,361.784,2.91,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,10.415,82.443,5.794,-0.022,362.095,360.761,2.38,11.433,81.771,5.826,0.044,353.465,359.742,3.05,8.927,82.151,5.797,0.012,362.226,362.249,2.66,13.004,81.983,5.727,0.031,356.915,358.171,2.80,6.698,82.096,5.625,-0.042,364.030,364.478,2.75,0,0,0.000,0.000,8.000,8.000,5.19,16.12,81.718,5.692,-0.012,350.591,355.055,3.10
00:59.630,4.776,81.588,5.738,0.034,361.302,366.400,3.20,0,0,0.000,0.000,8.000,8.000,5.19,4.011,81.964,5.703,0.018,361.537,367.165,2.88,6.179,81.624,0.000,0.000,8.000,8.000,3.21,0,0,0.000,0.000,8.000,8.000,5.19,5.213,82.487,5.662,0.034,369.299,365.963,2.36,9.119,81.836,5.663,-0.068,361.324,362.057,2.91,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,9.83,82.474,5.805,-0.015,362.095,361.346,2.37,10.799,81.837,5.818,0.038,353.465,360.376,3.04,8.33,82.206,5.793,0.009,362.226,362.840,2.66,12.435,81.956,5.732,0.031,356.915,358.740,2.83,5.969,82.124,5.628,-0.039,364.030,365.207,2.71,0,0,0.000,0.000,8.000,8.000,5.19,15.717,81.672,5.666,-0.025,350.591,355.458,3.09
00:59.730,4.224,81.486,5.743,0.035,361.302,366.952,3.22,0,0,0.000,0.000,8.000,8.000,5.19,3.49,81.993,5.707,0.020,361.537,367.686,2.85,5.616,81.583,0.000,0.000,8.000,8.000,3.19,0,0,0.000,0.000,8.000,8.000,5.19,4.562,82.455,5.661,0.032,370.300,366.614,2.32,8.712,81.827,5.640,-0.077,361.324,362.464,2.97,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,9.306,82.553,5.816,-0.008,363.382,361.870,2.34,10.236,81.85,5.810,0.031,353.465,360.940,2.97,7.776,82.23,5.790,0.006,363.419,363.400,2.60,11.874,81.959,5.736,0.032,356.915,359.301,2.85,5.436,82.168,5.631,-0.035,365.419,365.740,2.69,0,0,0.000,0.000,8.000,8.000,5.19,15.254,81.644,5.640,-0.037,350.591,355.921,3.14
00:59.830,3.699,81.446,5.748,0.036,362.484,367.477,3.32,0,0,0.000,0.000,8.000,8.000,5.19,2.894,81.988,5.710,0.021,362.549,368.282,2.82,5.003,81.569,0.000,0.000,8.000,8.000,3.23,0,0,0.000,0.000,8.000,8.000,5.19,3.89,82.436,5.660,0.030,371.618,367.286,2.35,8.362,81.899,5.616,-0.086,362.348,362.814,2.98,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,8.725,82.62,5.827,-0.001,364.497,362.456,2.26,9.818,81.893,5.802,0.024,354.675,361.361,2.96,7.166,82.283,5.786,0.004,364.585,364.010,2.58,11.285,81.97,5.741,0.032,358.057,359.890,2.85,4.844,82.18,5.635,-0.032,366.530,366.332,2.64,0,0,0.000,0.000,8.000,8.000,5.19,14.77,81.631,5.614,-0.050,351.886,356.405,3.17
00:59.930,3.069,81.442,5.753,0.036,362.484,368.107,3.36,0,0,0.000,0.000,8.000,8.000,5.19,2.243,81.956,5.714,0.022,362.549,368.933,2.82,4.513,81.572,0.000,0.000,8.000,8.000,3.24,0,0,0.000,0.000,8.000,8.000,5.19,3.197,82.375,5.659,0.028,371.618,367.979,2.37,7.953,81.958,5.593,-0.095,362.348,363.223,2.91,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,8.032,82.622,5.838,0.005,364.497,363.144,2.19,9.362,81.882,5.793,0.017,354.675,361.814,2.92,6.652,82.274,5.782,0.001,364.585,364.524,2.53,10.692,82,5.745,0.033,358.057,360.483,2.84,4.346,82.147,5.638,-0.028,366.530,366.830,2.63,0,0,0.000,0.000,8.000,8.000,5.19,14.312,81.651,5.588,-0.062,351.886,356.863,3.18
01:00.030,2.564,81.469,5.759,0.037,363.638,368.612,3.37,0,0,0.000,0.000,8.000,8.000,5.19,1.58,81.947,5.718,0.023,363.797,369.596,2.85,3.949,81.582,0.000,0.000,8.000,8.000,3.24,0,0,0.000,0.000,8.000,8.000,5.19,2.529,82.382,5.651,0.022,372.980,368.647,2.44,7.402,81.927,5.583,-0.094,362.348,363.774,2.85,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,7.354,82.69,5.833,0.002,365.858,363.822,2.19,8.93,81.878,5.788,0.013,355.970,362.246,2.93,6.134,82.244,5.778,-0.001,365.612,365.042,2.54,10.115,81.981,5.742,0.029,359.233,361.061,2.81,3.922,82.18,5.643,-0.025,366.530,367.254,2.66,0,0,0.000,0.000,8.000,8.000,5.19,13.798,81.689,5.569,-0.068,353.337,357.377,3.16
01:00.130,1.998,81.521,5.758,0.035,363.638,369.178,3.34,0,0,0.000,0.000,8.000,8.000,5.19,1.01,81.965,5.722,0.024,363.797,370.166,2.86,3.365,81.541,0.000,0.000,8.000,8.000,3.23,0,0,0.000,0.000,8.000,8.000,5.19,1.942,82.406,5.644,0.017,372.980,369.234,2.43,6.961,81.842,5.568,-0.097,362.348,364.215,2.88,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,6.566,82.696,5.828,-0.001,365.858,364.610,2.12,8.296,81.887,5.782,0.009,355.970,362.880,2.93,5.517,82.253,5.773,-0.004,365.612,365.659,2.57,9.594,81.967,5.739,0.026,359.233,361.582,2.83,3.382,82.231,5.648,-0.021,366.530,367.794,2.63,0,0,0.000,0.000,8.000,8.000,5.19,13.244,81.741,5.550,-0.074,353.337,357.931,3.12
01:00.230,1.477,81.646,5.757,0.033,364.712,369.699,3.29,0,0,0.000,0.000,8.000,8.000,5.19,0.427,81.98,5.727,0.025,365.030,370.750,2.85,2.859,81.562,0.000,0.000,8.000,8.000,3.27,0,0,0.000,0.000,8.000,8.000,5.19,1.375,82.441,5.637,0.013,372.980,369.801,2.40,6.471,81.798,5.554,-0.099,363.761,364.768,2.97,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,5.957,82.695,5.823,-0.004,365.858,365.224,2.11,7.609,81.896,5.776,0.005,355.970,363.567,2.92,4.9,82.27,5.768,-0.006,365.612,366.281,2.56,9.087,81.961,5.735,0.022,360.331,362.116,2.84,2.791,82.253,5.653,-0.017,368.007,368.385,2.58,0,0,0.000,0.000,8.000,8.000,5.19,12.688,81.746,5.530,-0.080,353.337,358.487,3.07
01:00.330,0.846,81.684,5.756,0.030,364.712,370.330,3.16,0,0,0.000,0.000,8.000,8.000,5.19,-0.078,81.987,5.731,0.027,365.030,371.255,2.83,2.274,81.535,0.000,0.000,8.000,8.000,3.25,0,0,0.000,0.000,8.000,8.000,5.19,0.825,82.447,5.630,0.009,374.166,370.351,2.37,5.907,81.759,5.540,-0.101,363.761,365.269,3.01,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,5.505,82.66,5.818,-0.007,367.267,365.671,2.12,6.961,81.899,5.770,0.001,357.301,364.215,2.91,4.262,82.284,5.763,-0.009,366.857,366.914,2.54,8.526,81.966,5.732,0.019,360.331,362.650,2.85,2.174,82.297,5.658,-0.014,368.007,369.002,2.56,0,0,0.000,0.000,8.000,8.000,5.19,12.147,81.762,5.511,-0.086,354.458,359.028,3.06
01:00.430,0.249,81.688,5.755,0.028,365.875,370.928,3.13,0,0,0.000,0.000,8.000,8.000,5.19,-0.615,81.996,5.735,0.028,366.118,371.792,2.82,1.74,81.503,0.000,0.000,8.000,8.000,3.27,0,0,0.000,0.000,8.000,8.000,5.19,0.317,82.437,5.623,0.004,375.193,370.860,2.36,5.375,81.717,5.525,-0.103,364.818,365.801,3.05,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,5.038,82.633,5.813,-0.010,367.267,366.138,2.15,6.37,81.883,5.764,-0.003,358.529,364.806,2.91,3.672,82.305,5.759,-0.011,368.073,367.504,2.53,8.021,81.964,5.729,0.016,361.399,363.155,2.84,1.612,82.318,5.663,-0.010,369.216,369.564,2.51,0,0,0.000,0.000,8.000,8.000,5.19,11.58,81.796,5.492,-0.092,355.557,359.595,3.05
01:00.530,-0.335,81.701,5.754,0.025,367.050,371.512,3.12,0,0,0.000,0.000,8.000,8.000,5.19,-1.236,81.975,5.740,0.029,367.270,372.413,2.81,1.173,81.479,0.000,0.000,8.000,8.000,3.31,0,0,0.000,0.000,8.000,8.000,5.19,-0.264,82.402,5.620,0.002,375.193,371.441,2.37,4.848,81.732,5.516,-0.102,365.867,366.328,3.09,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,4.612,82.626,5.804,-0.013,368.601,366.564,2.18,5.794,81.875,5.763,-0.004,358.529,365.382,2.93,3.079,82.327,5.757,-0.012,368.073,368.097,2.51,7.444,81.987,5.728,0.014,362.475,363.732,2.85,0.964,82.298,5.683,0.001,370.420,370.212,2.49,0,0,0.000,0.000,8.000,8.000,5.19,10.91,81.875,5.484,-0.091,355.557,360.265,3.01
01:00.630,-0.892,81.696,5.749,0.022,367.050,372.069,3.11,0,0,0.000,0.000,8.000,8.000,5.19,-1.899,81.953,5.749,0.033,367.270,373.076,2.84,0.648,81.501,0.000,0.000,8.000,8.000,3.33,0,0,0.000,0.000,8.000,8.000,5.19,-0.789,82.34,5.631,0.007,375.193,371.966,2.41,4.093,81.797,5.517,-0.096,365.867,367.083,3.08,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,4.134,82.632,5.790,-0.019,368.601,367.042,2.18,5.276,81.82,5.755,-0.008,358.529,365.900,2.94,2.649,82.313,5.754,-0.012,368.073,368.527,2.48,6.87,81.991,5.723,0.010,362.475,364.306,2.82,0.468,82.284,5.694,0.007,370.420,370.709,2.51,0,0,0.000,0.000,8.000,8.000,5.19,10.266,81.931,5.495,-0.081,355.557,360.910,2.94
01:00.730,-1.421,81.709,5.745,0.019,368.136,372.598,3.11,0,0,0.000,0.000,8.000,8.000,5.19,-2.459,81.946,5.759,0.036,368.482,373.625,2.86,0.011,81.533,0.000,0.000,8.000,8.000,3.31,0,0,0.000,0.000,8.000,8.000,5.19,-1.234,82.342,5.641,0.013,376.309,372.425,2.47,3.253,81.821,5.518,-0.091,367.389,367.923,3.01,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,3.682,82.612,5.777,-0.026,368.601,367.496,2.18,4.791,81.805,5.748,-0.011,359.630,366.390,2.99,2.14,82.355,5.751,-0.013,369.102,369.036,2.50,6.321,81.993,5.718,0.007,363.584,364.855,2.82,-0.141,82.297,5.706,0.013,371.526,371.318,2.53,0,0,0.000,0.000,8.000,8.000,5.19,9.785,81.972,5.507,-0.070,356.882,361.391,2.88
01:00.831,-1.958,81.746,5.741,0.015,368.136,373.135,3.10,0,0,0.000,0.000,8.000,8.000,5.19,-3.054,81.949,5.768,0.039,368.482,374.231,2.86,-0.43,81.577,0.000,0.000,8.000,8.000,3.28,0,0,0.000,0.000,8.000,8.000,5.19,-1.797,82.374,5.651,0.018,376.309,372.974,2.47,2.537,81.825,5.519,-0.085,367.389,368.639,2.99,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,3.175,82.589,5.763,-0.032,368.601,368.001,2.20,4.186,81.813,5.740,-0.015,359.630,366.990,3.00,1.533,82.392,5.749,-0.014,369.102,369.643,2.45,5.781,81.999,5.712,0.003,363.584,365.395,2.82,-0.707,82.318,5.717,0.019,371.526,371.884,2.51,0,0,0.000,0.000,8.000,8.000,5.19,9.144,82.019,5.518,-0.059,356.882,362.032,2.84
01:00.930,-2.538,81.784,5.736,0.012,368.136,373.715,3.06,0,0,0.000,0.000,8.000,8.000,5.19,-3.634,81.954,5.778,0.043,368.482,374.811,2.86,-1.031,81.599,0.000,0.000,8.000,8.000,3.23,0,0,0.000,0.000,8.000,8.000,5.19,-2.383,82.377,5.661,0.023,377.317,373.560,2.44,1.922,81.833,5.520,-0.079,367.389,369.254,2.99,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,2.675,82.628,5.750,-0.038,370.049,368.501,2.22,3.491,81.834,5.733,-0.019,360.720,367.685,3.00,0.815,82.415,5.746,-0.015,370.220,370.361,2.42,5.213,81.993,5.707,-0.001,363.584,365.963,2.81,-1.471,82.323,5.729,0.025,371.526,372.648,2.49,0,0,0.000,0.000,8.000,8.000,5.19,8.493,82.035,5.529,-0.048,358.007,362.683,2.79
01:01.030,-3.134,81.772,5.732,0.008,369.261,374.311,3.03,0,0,0.000,0.000,8.000,8.000,5.19,-4.168,81.955,5.779,0.042,369.674,375.345,2.86,-1.688,81.572,0.000,0.000,8.000,8.000,3.21,0,0,0.000,0.000,8.000,8.000,5.19,-2.929,82.35,5.674,0.028,377.317,374.106,2.43,1.415,81.89,5.538,-0.066,368.805,369.761,2.98,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,2.164,82.618,5.730,-0.046,370.049,369.012,2.18,2.831,81.845,5.737,-0.016,360.720,368.345,2.98,0.25,82.44,5.750,-0.012,370.220,370.927,2.39,4.634,82.034,5.704,-0.002,364.712,366.542,2.82,-2.133,82.347,5.751,0.035,372.861,373.310,2.49,0,0,0.000,0.000,8.000,8.000,5.19,7.942,82.028,5.557,-0.032,358.007,363.234,2.77
01:01.130,-3.675,81.732,5.738,0.011,369.261,374.852,3.04,0,0,0.000,0.000,8.000,8.000,5.19,-4.759,81.929,5.784,0.042,369.674,375.936,2.86,-2.297,81.613,0.000,0.000,8.000,8.000,3.24,0,0,0.000,0.000,8.000,8.000,5.19,-3.59,82.331,5.686,0.033,378.449,374.767,2.46,0.893,81.903,5.556,-0.053,368.805,370.283,2.92,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,1.649,82.61,5.711,-0.054,371.055,369.527,2.19,2.322,81.864,5.741,-0.012,362.075,368.854,2.96,-0.324,82.46,5.755,-0.009,371.503,371.501,2.37,4.022,82.073,5.701,-0.004,364.712,367.154,2.78,-2.818,82.325,5.774,0.045,372.861,373.995,2.46,0,0,0.000,0.000,8.000,8.000,5.19,7.416,82.065,5.584,-0.016,359.209,363.760,2.78
01:01.230,-4.278,81.675,5.744,0.013,370.399,375.455,3.08,0,0,0.000,0.000,8.000,8.000,5.19,-5.394,81.91,5.789,0.043,370.798,376.571,2.88,-2.934,81.573,0.000,0.000,8.000,8.000,3.20,0,0,0.000,0.000,8.000,8.000,5.19,-4.162,82.296,5.699,0.038,378.449,375.339,2.48,0.398,81.941,5.573,-0.040,369.836,370.773,2.91,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,0.976,82.644,5.691,-0.062,371.055,370.200,2.20,1.793,81.864,5.746,-0.009,362.075,369.383,2.95,-0.793,82.462,5.759,-0.006,371.503,371.970,2.35,3.423,82.09,5.698,-0.005,365.905,367.753,2.74,-3.42,82.339,5.797,0.055,374.208,374.597,2.49,0,0,0.000,0.000,8.000,8.000,5.19,6.699,82.147,5.612,0.000,359.209,364.477,2.74
01:01.330,-4.899,81.661,5.749,0.016,370.399,376.076,3.14,0,0,0.000,0.000,8.000,8.000,5.19,-6.006,81.909,5.793,0.043,370.798,377.183,2.90,-3.508,81.585,0.000,0.000,8.000,8.000,3.24,0,0,0.000,0.000,8.000,8.000,5.19,-4.837,82.292,5.711,0.043,379.688,376.014,2.51,-0.093,81.919,5.591,-0.027,369.836,371.270,2.87,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,0.329,82.676,5.671,-0.070,372.249,370.848,2.17,1.29,81.854,5.750,-0.006,363.119,369.886,2.95,-1.298,82.473,5.763,-0.003,372.552,372.475,2.35,2.791,82.104,5.696,-0.007,365.905,368.385,2.72,-3.928,82.294,5.819,0.065,374.208,375.105,2.47,0,0,0.000,0.000,8.000,8.000,5.19,6.045,82.183,5.639,0.016,360.462,365.131,2.66
01:01.430,-5.46,81.66,5.755,0.018,371.625,376.637,3.15,0,0,0.000,0.000,8.000,8.000,5.19,-6.611,81.921,5.798,0.043,372.046,377.788,2.90,-4.157,81.58,0.000,0.000,8.000,8.000,3.23,0,0,0.000,0.000,8.000,8.000,5.19,-5.531,82.342,5.723,0.048,379.688,376.708,2.52,-0.703,81.913,5.609,-0.015,369.836,371.880,2.89,0,0,0.000,0.000,8.000,8.000,5.19,0,0,0.000,0.000,8.000,8.000,5.19,-0.373,82.709,5.652,-0.078,372.249,371.550,2.13,0.8,81.848,5.754,-0.003,363.119,370.376,2.96,-1.862,82.562,5.767,0.000,372.552,373.039,2.34,2.241,82.117,5.693,-0.008,367.136,368.929,2.71,-4.583,82.335,5.842,0.075,375.318,375.760,2.52,0,0,0.000,0.000,8.000,8.000,5.19,5.446,82.186,5.667,0.032,360.462,365.730,2.63
